"","window","no.N","no.S","pi.N","pi.S","N_over_S"
"644",644,17,2,0.00923525795732598,0.0349840718606172,0.263984649760637
"645",645,17,2,0.0105977197247696,0.0366894642288927,0.288849127331326
"646",646,16,2,0.0102962989034455,0.0335738264553445,0.306676360442271
"647",647,17,10,0.0100392344131705,0.0338951589797715,0.296184904138136
"648",648,17,10,0.00984785437919206,0.0340615349255693,0.289119512691117
"649",649,17,10,0.00999859196148889,0.0341989634652628,0.292365351120797
"650",650,17,10,0.0101265704979766,0.0338050241661511,0.299558149942584
"651",651,17,10,0.0102081116312521,0.0292447748753347,0.349057623960773
"652",652,17,10,0.0105163706626234,0.0264055280670384,0.398263978509516
"653",653,17,10,0.0106015114432088,0.0227321578993679,0.46636625920602
"654",654,17,10,0.00887041135775999,0.0219098936537534,0.404858713508197
"655",655,18,9,0.00871584139101613,0.0233441214711842,0.373363435491667
"656",656,18,9,0.00867219993937122,0.0218713207527407,0.39651011648597
"657",657,17,10,0.00877579423794377,0.0227839348219867,0.385174655146707
"658",658,16,11,0.00853030881646786,0.0230191383612334,0.370574635879237
"659",659,15,12,0.00862839799927161,0.0227159372935329,0.379838960099967
"660",660,15,12,0.00900753545526464,0.0249987079480699,0.360320040298726
"661",661,15,12,0.00878670859209111,0.0252169168888699,0.348444999474513
"662",662,15,12,0.00849057900096396,0.0286792149108785,0.296053397115252
"663",663,14,1,0.00868665531584342,0.0272474211621531,0.318806512519036
"664",664,13,3,0.00881686410568104,0.0276902968046351,0.318409880828911
"665",665,12,4,0.00951221849855747,0.0268654722706089,0.354068538335874
"666",666,13,4,0.0105739998330232,0.0276710904881531,0.3821316632805
"667",667,14,4,0.0102848855766406,0.0294536693209211,0.349188600733532
"668",668,15,4,0.00954887074688212,0.0323229138275861,0.295421099651374
"669",669,15,4,0.00891705052853563,0.0338376915352491,0.263524198134102
"670",670,15,4,0.00932481362172261,0.0332863714276033,0.280139084610161
"671",671,15,4,0.0101942952591809,0.0312498238849347,0.326219286761979
"672",672,16,3,0.0101331744789816,0.0338347336957383,0.299490298050077
"673",673,17,1,0.00988962246718502,0.032285508221994,0.306317695208151
"674",674,17,10,0.00983314430495427,0.033045761616652,0.297561436744108
"675",675,17,10,0.00879877255505409,0.0320078508159028,0.274894200352949
"676",676,17,10,0.00839385617039561,0.0310812834075149,0.270061440524882
"677",677,16,11,0.0089542058827567,0.0292067993966079,0.306579497505524
"678",678,16,11,0.00955346935011374,0.0282039206543621,0.338728415357252
"679",679,16,11,0.00910301273808272,0.0294870860791439,0.308711844691947
"680",680,16,11,0.00833260958144981,0.0270308330691746,0.308263143800482
"681",681,16,11,0.00818039810897332,0.0254915013484824,0.320906877831279
"682",682,16,11,0.00878219522834637,0.0261335382084318,0.336050754333481
"683",683,17,10,0.00826291755638089,0.0276923727091279,0.298382433429306
"684",684,17,10,0.00845210067413554,0.0267146068814927,0.316384991612622
"685",685,17,10,0.00843191792221927,0.025414953608099,0.331769951353847
"686",686,17,1,0.00820223009523384,0.0252258701923062,0.325151522334222
"687",687,17,1,0.00765255161413754,0.023606222963359,0.324175181519536
"688",688,17,1,0.00795908745788672,0.0248127101258512,0.320766551397161
"689",689,17,1,0.00808521291118508,0.0242756878985503,0.333058035058521
"690",690,17,1,0.00804863157305979,0.025617976701273,0.31417904961479
"691",691,17,1,0.0078079190415596,0.0251362285043415,0.310624127251669
"692",692,16,2,0.00821209438099286,0.0234481755072491,0.350223171028981
"693",693,16,2,0.00779422662723703,0.0267978753502895,0.290852409952449
"694",694,15,2,0.00816998766858837,0.0293189328418474,0.278659107841988
"695",695,16,1,0.00811117576243062,0.0283841495760297,0.285764269269511
"696",696,16,1,0.00797009705076412,0.0275971482975911,0.288801471978894
"697",697,16,1,0.00762982526068256,0.0248479263559675,0.3070608448922
"698",698,16,1,0.00777565315802123,0.0252888154865037,0.307473996248302
"699",699,16,1,0.00793828977976689,0.0270617150618593,0.293340232192272
"700",700,16,1,0.00784110914831932,0.0268186045917882,0.292375731984215
"701",701,17,10,0.00910556424446838,0.0301364710863708,0.302144342593131
"702",702,17,10,0.0100628664837024,0.0280603326304625,0.358615366974591
"703",703,18,9,0.00990278840350661,0.0263418211531633,0.375934083901311
"704",704,17,2,0.0102190155206359,0.0281982629095926,0.362398760285322
"705",705,17,2,0.010443302529053,0.0281859327289541,0.370514704249084
"706",706,17,2,0.0110236610289255,0.0319349204301004,0.345191435596472
"707",707,17,2,0.0110717976559495,0.0323574469022877,0.342171546765847
"708",708,16,4,0.011035457033667,0.0302259115094069,0.365099230513944
"709",709,16,4,0.0109826913719865,0.0336337143706514,0.326538164977995
"710",710,16,4,0.0092115799395888,0.0307174731158616,0.299880784621969
"711",711,16,4,0.00876845849541236,0.0311884172445706,0.28114470916086
"712",712,16,4,0.00934884767632471,0.0338197998852194,0.276431194390672
"713",713,17,2,0.00927168358419675,0.0326435064001738,0.284028421167016
"714",714,16,2,0.00941921659405106,0.0340693894570354,0.276471540704583
"715",715,16,2,0.00941025655204848,0.0329902908171295,0.285243213047471
"716",716,16,2,0.00937064176382507,0.0355488044368331,0.263599350590702
"717",717,16,11,0.00933928076182263,0.032338983680071,0.288793267414214
"718",718,16,11,0.00926925441036166,0.0337274597492972,0.274828121633287
"719",719,16,11,0.00910278469576815,0.0334536164347501,0.272101663911965
"720",720,16,11,0.00883279774611226,0.0334234301415808,0.264269636859435
"721",721,16,11,0.008118716929649,0.0335283744612806,0.242144662844442
"722",722,16,11,0.00796269870562146,0.0331462401011338,0.240229319564637
"723",723,17,10,0.0094015705552934,0.0315333892526741,0.298146529063511
"724",724,17,10,0.00927390703698064,0.0288353939040946,0.321615410138848
"725",725,17,10,0.00963296013108729,0.027723379316869,0.347467024888479
"726",726,18,9,0.00955053830518713,0.0286968570118403,0.332807815895887
"727",727,17,10,0.00953592810456905,0.022693584472272,0.420203697490824
"728",728,16,2,0.00986087444404756,0.0209526552964261,0.470626481681753
"729",729,17,2,0.00974117783865258,0.0201981824339093,0.482279921499215
"730",730,18,2,0.0100320455766517,0.0170634047056666,0.587927541407968
"731",731,17,2,0.0100441877848572,0.0243354923718787,0.41273821919724
"732",732,17,2,0.00845376120652841,0.0247531250828731,0.341522986621905
"733",733,18,2,0.00824771346807583,0.0260770733756975,0.316282174354822
"734",734,18,2,0.00791700015291873,0.0235441967134871,0.33626121329438
"735",735,17,3,0.0080611914050198,0.0236118939699743,0.34140384567501
"736",736,18,3,0.00849895509801668,0.0280004006584549,0.303529767366038
"737",737,19,1,0.00856883563260968,0.0261277839891035,0.327958759770185
"738",738,18,1,0.00845672776668904,0.0288912618154537,0.292708841195908
"739",739,17,1,0.00803335588503013,0.0311977467132391,0.257497951979368
"740",740,17,1,0.00808214728756658,0.0264432208912538,0.30564156011115
"741",741,17,1,0.00823620158574758,0.0263659815457431,0.312379858548348
"742",742,16,1,0.00867773471310736,0.0248384346051145,0.349367214603795
"743",743,16,1,0.0086271633793516,0.0271812510962309,0.317393903202193
"744",744,17,10,0.00950360997135235,0.0295222059778406,0.3219139510945
"745",745,18,9,0.0131762455849095,0.0293915170880832,0.448300968793876
"746",746,18,9,0.013129120575746,0.0293167551453813,0.447836757875792
"747",747,18,9,0.0130825868241609,0.0279447116887802,0.468159663619418
"748",748,18,9,0.0136407043317518,0.0268916807192054,0.507246254861635
"749",749,19,8,0.0134914114486857,0.0268537203227993,0.50240381170691
"750",750,19,8,0.0132068392994787,0.0306822419601336,0.430439187483065
"751",751,18,9,0.0130889086992096,0.0313084842838731,0.418062675296984
"752",752,18,9,0.0133854169634272,0.0307792616650699,0.434884277247552
"753",753,18,9,0.0123354628451803,0.0280503321248598,0.439761739371631
"754",754,17,10,0.00981953473821868,0.028038612140875,0.350214721359323
"755",755,17,10,0.010709977316068,0.0312799312933934,0.342391331221692
"756",756,17,10,0.0111244891632957,0.0326417214604338,0.34080583577003
"757",757,17,10,0.0120036580741956,0.0335114856663757,0.358195342149205
"758",758,17,10,0.0156002228010302,0.0350608051253987,0.444947648670199
"759",759,17,10,0.0169380644529033,0.0318905811615389,0.531130629671032
"760",760,18,9,0.0171335763029608,0.0310194523210084,0.552349413705051
"761",761,18,9,0.0168145090768394,0.0316592866009147,0.531108274447145
"762",762,18,9,0.0177577329167733,0.0317205899467562,0.559817233745656
"763",763,18,9,0.0168127030259843,0.0331502865721486,0.507166144382884
"764",764,18,9,0.01631481651012,0.0307732901814908,0.530161591883759
"765",765,18,9,0.0161523242299975,0.0271090593997122,0.595827542071377
"766",766,18,9,0.0156561419965868,0.0248656768464421,0.629628627978691
"767",767,18,9,0.0120736148488857,0.0261066317059588,0.462473098210134
"768",768,17,2,0.0111272461501696,0.0277847388962761,0.400480500886078
"769",769,17,2,0.0109904047744854,0.0312182625865099,0.352050494290949
"770",770,16,2,0.0112267175140378,0.027520166784707,0.407945111738077
"771",771,16,2,0.0109573628857995,0.0273860734020117,0.400107117400576
"772",772,16,2,0.00984190057069128,0.0250137699657965,0.393459305980224
"773",773,16,2,0.0121688114225577,0.0243128650416841,0.500509150266511
"774",774,15,4,0.0124793396683577,0.0252860931562832,0.493525812438793
"775",775,15,4,0.0127572619327263,0.0237569683071406,0.536990316600786
"776",776,15,4,0.0127841888149081,0.0204298188173866,0.625761242876426
"777",777,16,2,0.0121014707026171,0.0213220375928676,0.567556953687445
"778",778,16,2,0.0120920335753769,0.0214182568737365,0.564566652023136
"779",779,17,2,0.0141167448520764,0.0237428775644899,0.594567562997906
"780",780,17,2,0.0134828387283774,0.0250663575091421,0.537885838557116
"781",781,17,2,0.0139364139460066,0.0254229997080271,0.548181336036687
"782",782,17,2,0.0144026940721077,0.0242885860224562,0.592981989926937
"783",783,18,9,0.0140148174784768,0.0234432611672492,0.597818596077232
"784",784,18,9,0.0129356896802482,0.0229591184120245,0.5634227520458
"785",785,19,8,0.0137051165905334,0.0226409361887612,0.605324641890758
"786",786,18,2,0.0145270578551181,0.0218096716733391,0.666083289684572
"787",787,18,2,0.0141344732461264,0.0229163143401819,0.616786497004133
"788",788,18,2,0.0126262575004253,0.0201693222670972,0.626012978186324
"789",789,18,2,0.0129872914564034,0.0199559308200882,0.650798580807364
"790",790,17,2,0.0135513742892083,0.0185737707556449,0.729597369725785
"791",791,17,2,0.0106010788093435,0.0186963830228237,0.567012282343709
"792",792,16,2,0.0110640301112628,0.0180570109676442,0.612727661908615
"793",793,15,2,0.0116600241680559,0.0250744336122938,0.465016452548667
"794",794,14,2,0.0108722770376699,0.0250029235107912,0.434840231102474
"795",795,14,13,0.0110001930815675,0.0245563708722829,0.447956790471167
"796",796,14,13,0.010687646425048,0.0225645624426981,0.473647404073928
"797",797,13,1,0.010201370754597,0.0241798889092702,0.421894856211932
"798",798,13,1,0.00990387842172698,0.023127404550911,0.428231295903754
"799",799,14,1,0.00911837810746979,0.0274079261725601,0.332691282443646
"800",800,14,1,0.00909953453804739,0.0283634015042509,0.320819579297766
"801",801,15,1,0.00847212851444556,0.0328739518889614,0.257715547648848
"802",802,15,1,0.00836169932624052,0.0282003011484652,0.296510994057083
"803",803,15,1,0.00884813365560672,0.0284660035229539,0.310831608254103
"804",804,16,1,0.0103577595364332,0.0292283684734026,0.354373510305874
"805",805,16,1,0.0106145378851101,0.0286630911404797,0.370320766629375
"806",806,17,10,0.0118130126701791,0.0270119524191033,0.437325391622735
"807",807,17,10,0.0118323227932478,0.0291902988418512,0.405351204431087
"808",808,17,10,0.0118876327612946,0.0246548458116825,0.48216212147884
"809",809,17,10,0.0119536714393939,0.0255306270883912,0.468209080725215
"810",810,17,10,0.0121861668705563,0.0230379406810359,0.528960771245823
"811",811,18,9,0.0115299913393353,0.0249840800512845,0.461493531707703
"812",812,18,9,0.0107956901250264,0.0251244731130185,0.429688219787285
"813",813,18,9,0.0104044035772341,0.0260685957556179,0.399116380290331
"814",814,18,9,0.0102798815452066,0.0301351589748064,0.341125844194177
"815",815,18,9,0.00915040806677891,0.0339675873161444,0.269386458967895
"816",816,18,9,0.0100157548082711,0.032255057805526,0.310517341765705
"817",817,18,9,0.0101516605523353,0.0313854067872178,0.323451616261024
"818",818,17,10,0.0101877624146516,0.033588950576986,0.303306957783669
"819",819,18,9,0.0107600077012858,0.0344378911404497,0.312446765610667
"820",820,18,9,0.0127135564693905,0.0311141904977805,0.408609585079754
"821",821,17,10,0.0134050026740962,0.0294616891090311,0.454997764197679
"822",822,17,10,0.011756140748281,0.0299266740431182,0.392831516504065
"823",823,16,11,0.0123770028510955,0.0264939250633455,0.467163805344161
"824",824,16,11,0.0120703623944694,0.0245542233919194,0.491579888388638
"825",825,16,11,0.0105818032543271,0.0266565474196599,0.396968260282752
"826",826,16,11,0.0114355917233924,0.0300307972859774,0.380795475208118
"827",827,17,10,0.0111503560387597,0.0265910973194828,0.419326660528223
"828",828,16,11,0.010908711227329,0.0248317809570507,0.43930442388312
"829",829,16,11,0.0107902602648238,0.0248350196235865,0.434477621856838
"830",830,17,10,0.0105261664862207,0.0256295138743748,0.41070488257466
"831",831,17,10,0.0113931240783497,0.0245342201333837,0.464376858787823
"832",832,18,9,0.0119147299586558,0.0246077757276366,0.484185571687999
"833",833,17,2,0.0122574906506342,0.0241765764834576,0.506998609129841
"834",834,17,2,0.0123923943740396,0.0212754555674688,0.582473749374758
"835",835,18,2,0.0153926852568485,0.0181182816692302,0.849566506242672
"836",836,17,4,0.0158646414461473,0.0177957520615778,0.891484742608893
"837",837,16,6,0.0159755407996377,0.0199071790073474,0.802501489223633
"838",838,16,6,0.0146846617975289,0.024076476561159,0.609917392199269
"839",839,15,7,0.0152278906069248,0.0235844728096295,0.645674411713254
"840",840,15,7,0.0142228044431621,0.0288733995238644,0.492591959301735
"841",841,15,7,0.0150571427727332,0.0374930919068188,0.401597787937962
"842",842,15,5,0.0149519579056377,0.031794325154791,0.470271277432182
"843",843,15,5,0.0152891168335143,0.0333558710237748,0.458363591303515
"844",844,14,5,0.0105288254456267,0.0334084982157486,0.315154107725306
"845",845,15,3,0.0121946595695257,0.0343238447965676,0.355282446992802
"846",846,16,1,0.0118379700736385,0.0337633440963095,0.350616042056464
"847",847,16,1,0.0112827502333997,0.0325296972851722,0.346844612001434
"848",848,16,1,0.0119334148059258,0.0336449878472714,0.354686256987119
"849",849,15,1,0.0128795456912002,0.030464585010457,0.422771086058757
"850",850,15,1,0.0111372594205187,0.0265410708136122,0.419623590123073
"851",851,16,1,0.0124402608069626,0.0270821882761882,0.459352127682406
"852",852,15,3,0.0126687999442186,0.0269662788216973,0.469801563203639
"853",853,15,3,0.0136299178783746,0.0285528132758446,0.477358141444695
"854",854,15,3,0.0118080929382559,0.0262501759773102,0.449829096325389
"855",855,15,3,0.012574126598304,0.0257448210479968,0.488413827964144
"856",856,15,3,0.0132070028985546,0.0253805745333184,0.5203587050883
"857",857,16,2,0.0135831803199504,0.0267926416518061,0.506974284076791
"858",858,17,2,0.0138439125189251,0.0287456809126008,0.481599742271424
"859",859,17,2,0.0136078816127164,0.0318017124180744,0.427897763297249
"860",860,17,2,0.011949932656228,0.0315269609944237,0.379038520659878
"861",861,18,9,0.0115693155156338,0.0304300730303715,0.380193485046412
"862",862,18,9,0.0109356430720528,0.0328110236302188,0.333291737414164
"863",863,18,9,0.011269760804401,0.0356712360637723,0.31593412642761
"864",864,18,9,0.0105036090801711,0.0398715505846642,0.263436182595093
"865",865,18,9,0.0115245504569628,0.0387716403562913,0.297241755857068
"866",866,18,9,0.0104609105210227,0.0348522706163511,0.300150042910402
"867",867,17,10,0.00968068519010991,0.0353988214341384,0.273474788083592
"868",868,17,10,0.00972332582450345,0.0329276276875606,0.295293846151472
"869",869,18,9,0.0122955604695975,0.0352788186559134,0.348525289055746
"870",870,18,9,0.0123554275933302,0.0361603629605526,0.341684280293557
"871",871,18,9,0.0150337109619452,0.0328678065941003,0.457399276672261
"872",872,18,9,0.0175642817045412,0.0323118957734952,0.543585614031006
"873",873,18,9,0.0186916447948758,0.0269679027956969,0.69310709610902
"874",874,18,9,0.0172811915725746,0.0282608354723004,0.611489054862252
"875",875,18,9,0.0190218569237645,0.0317955991196765,0.598254395275505
"876",876,18,9,0.0191033636069741,0.0289549354565963,0.659761912977159
"877",877,18,9,0.0199493403757785,0.030246964420064,0.659548512000275
"878",878,17,10,0.0180410930021661,0.030659282637237,0.588438197189077
"879",879,17,10,0.0185328559719425,0.0297408184467563,0.623145459332974
"880",880,17,10,0.0163971512018551,0.0272062374111484,0.602698232543393
"881",881,17,10,0.0132638590047687,0.0240126133872125,0.552370489245961
"882",882,17,10,0.0123441649936669,0.0255329786321971,0.483459653160124
"883",883,16,11,0.0127104865292015,0.0276018377360767,0.460494212404862
"884",884,16,11,0.0113617416590935,0.0254273229130249,0.446832004216756
"885",885,16,11,0.0113684641533602,0.0247601884201437,0.459142877285673
"886",886,16,11,0.0102480512369552,0.0245266881472033,0.417832655409848
"887",887,16,11,0.0129375265079689,0.022870244805642,0.56569252397234
"888",888,16,11,0.0146033321545782,0.024333999402854,0.60012051092865
"889",889,16,11,0.0141104239539936,0.0277155689688564,0.509115435077277
"890",890,16,11,0.0141564930395616,0.028356462552531,0.499233393916338
"891",891,16,11,0.0145611441284888,0.0296444760822929,0.491192493605457
"892",892,16,2,0.0143285604679774,0.0285910922159738,0.501154707897869
"893",893,16,2,0.0146150345634316,0.0319316001708711,0.457698157474859
"894",894,17,2,0.0144938679775015,0.0366862597048311,0.395076197304268
"895",895,16,3,0.0154627331558545,0.0367325325324373,0.420954725683558
"896",896,16,3,0.0145844394994296,0.0369979562560999,0.394195814451916
"897",897,16,3,0.012800438152484,0.0372935703506969,0.34323445119662
"898",898,15,3,0.0128345943588613,0.0347086748841221,0.369780592365185
"899",899,15,3,0.0130625338200933,0.0392397348849428,0.332890470804523
"900",900,15,3,0.0137414435797078,0.0390481795720945,0.351909966874052
"901",901,16,1,0.0136362421753329,0.0374575327193382,0.364045391817622
"902",902,16,1,0.0123072546642318,0.0338234087051405,0.363867958180138
"903",903,16,1,0.0117105698835841,0.0304371840100432,0.384745509956505
"904",904,17,10,0.0111722724799311,0.0352032605688971,0.317364707114718
"905",905,17,10,0.00940442795719521,0.0344253497667795,0.273183221692942
"906",906,17,10,0.0090931564389999,0.031794964154666,0.285993605615229
"907",907,18,9,0.00933659203185594,0.0351728120686022,0.265449120577722
"908",908,17,1,0.00944583075148863,0.0322300576793805,0.293075204687943
"909",909,17,1,0.00814932759017657,0.0286637324542323,0.28430797012178
"910",910,17,1,0.00816923610887324,0.0317233322398643,0.257515069574172
"911",911,17,1,0.00787832947791917,0.0315551174963948,0.249668836720994
"912",912,17,1,0.0080856747843161,0.0309013754213583,0.261660676072285
"913",913,17,1,0.00965334624880126,0.0239403025985006,0.403225740739212
"914",914,17,1,0.00960335739138497,0.0247219468905293,0.388454737562109
"915",915,17,1,0.00987095231293164,0.0257690442518798,0.38305465334484
"916",916,16,1,0.00965118511556413,0.0267782242023706,0.360411692822773
"917",917,17,10,0.0115154540697198,0.0249115276526254,0.462254030756169
"918",918,17,10,0.0118218537198951,0.0260857250887786,0.453192452180698
"919",919,17,10,0.0126874865535059,0.0252302406199364,0.502868234379047
"920",920,18,9,0.0144824882317251,0.0266554943033415,0.543320940400252
"921",921,18,9,0.0167075969260657,0.0294869502001383,0.566609866828052
"922",922,18,9,0.0147779317083966,0.0317301416873381,0.465737967829299
"923",923,18,9,0.0145536375930699,0.0332334922774153,0.437920802050651
"924",924,18,9,0.014343315421778,0.0381519880408171,0.375951979394435
"925",925,19,8,0.0137985810977583,0.0333108497779527,0.414236838439683
"926",926,19,8,0.0124429725989859,0.0326542827079251,0.381051781485495
"927",927,18,1,0.0127257602592784,0.0343045503429928,0.37096420539084
"928",928,19,1,0.0116159204175652,0.0331875911881634,0.350007939765997
"929",929,18,1,0.0125210398774481,0.0326527259383253,0.383460783675393
"930",930,18,1,0.0115588304864997,0.0292654724871889,0.394964765785333
"931",931,18,1,0.0120136412148355,0.0283456504944729,0.423826619084929
"932",932,18,1,0.0124672395285428,0.0274391546857248,0.45435946082657
"933",933,17,1,0.0128617524915569,0.024490999257189,0.525162422181755
"934",934,17,1,0.012992924839215,0.02486099361908,0.522622910342704
"935",935,17,1,0.0122808063101744,0.0267962125954917,0.458303809406282
"936",936,18,9,0.0122977670835116,0.0293174834186309,0.419468714551965
"937",937,17,10,0.0124305383528199,0.029316100669313,0.42401745351597
"938",938,17,10,0.00973278815225921,0.029523512616147,0.329662268809307
"939",939,17,10,0.00821312908744865,0.0316676665005381,0.259353782423757
"940",940,17,10,0.00796850341990175,0.0314929963620542,0.253024619451675
"941",941,17,10,0.00990541304703847,0.0331731441332615,0.298597353547403
"942",942,18,9,0.00943486763969303,0.0370674062407637,0.254532717461017
"943",943,18,9,0.0107286738638173,0.036879271771822,0.290913387070041
"944",944,18,9,0.0105121929160647,0.0398505106942082,0.263790670004953
"945",945,18,9,0.0102891921892644,0.038591812893372,0.266615932702957
"946",946,18,9,0.0100902479926303,0.0404055609716172,0.249724239683696
"947",947,18,9,0.00983921469524441,0.0424822477242732,0.231607676672497
"948",948,18,9,0.00978210774499277,0.0435004483668116,0.224873722277676
"949",949,17,1,0.010411144776624,0.0432449909802631,0.240747992787781
"950",950,17,1,0.00891561845153573,0.041405509277238,0.215324448537503
"951",951,16,3,0.00906998774989497,0.0379514614186675,0.238989156434267
"952",952,16,3,0.00758196865263755,0.0390814577220984,0.194004243816892
"953",953,16,3,0.00788682934936854,0.0356789629206588,0.221049848531385
"954",954,16,3,0.00892754774037383,0.0314683833573247,0.283698963464414
"955",955,16,3,0.0100965063385627,0.0270562321423349,0.37316749373852
"956",956,15,3,0.0108408121607471,0.0237471786760495,0.45650947881572
"957",957,14,4,0.0122403160762654,0.0226392364070319,0.54066823881319
"958",958,15,3,0.0113079940333029,0.0265171758455998,0.426440360736204
"959",959,14,3,0.0109641583208236,0.0240899744088956,0.455133664101152
"960",960,15,1,0.0108139442646752,0.0247823370638971,0.436356919720417
"961",961,15,1,0.0108256288865362,0.0234809521431258,0.461038752625942
"962",962,15,1,0.010711556354363,0.0251234491899876,0.426356917529931
"963",963,15,1,0.0092694857586888,0.0278264931506678,0.333117281739339
"964",964,15,1,0.00842270940309712,0.0283172652825952,0.29744077752713
"965",965,16,1,0.00799484957356324,0.0313636037252612,0.254908512542005
"966",966,17,10,0.0071292432151667,0.0307144612714203,0.232113568659608
"967",967,17,10,0.00851660100575884,0.0274624491257986,0.310118043978759
"968",968,18,9,0.00882675746992616,0.0310490940491997,0.284283897492773
"969",969,18,9,0.00878393593349756,0.0292998782622886,0.299794280879427
"970",970,17,1,0.0113614908389956,0.0308832576713323,0.367885116262912
"971",971,18,1,0.0110130509748494,0.0294741568685276,0.373651094549512
"972",972,18,1,0.0114254701841977,0.0266294954059618,0.429053198718884
"973",973,18,1,0.0114981628035053,0.0264937789092502,0.433994819798648
"974",974,18,1,0.0121588566282155,0.0230051080262213,0.528528560455218
"975",975,18,1,0.0124518924340841,0.0232634811272961,0.535254907292174
"976",976,18,1,0.0114561864322606,0.0247840434182842,0.462240411659742
"977",977,18,1,0.0109133402673739,0.0262491428148364,0.415759872402596
"978",978,17,3,0.0112372078127869,0.0277185887124257,0.405403317224065
"979",979,18,2,0.00861183804564932,0.0260831828135532,0.330168220159637
"980",980,17,2,0.0089027441970782,0.0287903931808937,0.309226211019111
"981",981,17,2,0.00877686169054074,0.0295255313667099,0.297263462646321
"982",982,17,2,0.00907051980084148,0.0304540398456537,0.29784290842241
"983",983,17,2,0.00842846818046426,0.0325162718171988,0.259207704617791
"984",984,17,2,0.00793943415457571,0.0333444514488813,0.238103606734909
"985",985,17,2,0.0076177653906866,0.0335773778621799,0.226871955932774
"986",986,17,2,0.00739434614243607,0.0359806726230369,0.205508835810418
"987",987,18,9,0.0074464786577159,0.0357079853232668,0.208538190836095
"988",988,18,9,0.00827502652809887,0.0352073293711285,0.235037041318015
"989",989,18,9,0.00883743055397017,0.0324262054784466,0.272539769102627
"990",990,18,9,0.011109373242576,0.0320699058300787,0.346411158842769
"991",991,18,9,0.0108311944268439,0.0327323559835548,0.330901766810969
"992",992,17,10,0.0111973257190122,0.030656696730194,0.365248931336554
"993",993,17,10,0.0114798404376523,0.0302167280565219,0.379916727455691
"994",994,17,10,0.0115516709708742,0.0281135502145007,0.410893355080996
"995",995,17,10,0.0117424412948922,0.0270937583543603,0.433400237106731
"996",996,17,10,0.0116100494440564,0.0254755762914001,0.455732553849063
"997",997,17,10,0.0106618243016593,0.0287292554874467,0.371113839212367
"998",998,17,10,0.0111966269292169,0.0280231998531821,0.399548480825808
"999",999,17,10,0.00838317583461267,0.028057383380995,0.298786801348379
"1000",1000,16,1,0.00987457752059679,0.0286797047771654,0.344305410300417
"1001",1001,17,1,0.00984405521001841,0.0275928222699759,0.356761447368501
"1002",1002,18,1,0.0114293719379093,0.02728161077887,0.418940510168173
"1003",1003,17,1,0.0115545955831411,0.0303884657496304,0.380229646285504
"1004",1004,17,1,0.0114053162502905,0.0311057172909942,0.366663020292818
"1005",1005,17,1,0.0113283594281206,0.0341222819002104,0.331993020315877
"1006",1006,17,1,0.0113264304104082,0.0338578650089734,0.334528784003551
"1007",1007,17,1,0.0101239782259157,0.0360050319188315,0.281182314981384
"1008",1008,17,1,0.0101541537834919,0.0382936310446583,0.265165603430243
"1009",1009,18,9,0.00987905172681925,0.0395915539150659,0.249524222969686
"1010",1010,19,8,0.0111687622797226,0.0431409426122317,0.258890084533201
"1011",1011,18,9,0.0125513776591863,0.0409458343288981,0.306536131572436
"1012",1012,19,8,0.0123908650595114,0.0392398368321911,0.31577259386936
"1013",1013,19,8,0.0134215539694593,0.0347116076036273,0.386658956356051
"1014",1014,19,8,0.0133076065537481,0.033324233467546,0.399337214063998
"1015",1015,18,2,0.0138302976821342,0.031208721884679,0.443154888983895
"1016",1016,18,2,0.0143455975415887,0.0291278331622721,0.492504796414787
"1017",1017,17,2,0.0150794385980631,0.0253979492939673,0.593726620347449
"1018",1018,16,3,0.0143611188945102,0.0224194006882424,0.64056658312199
"1019",1019,15,3,0.0126326535310529,0.0225090749014265,0.56122490979193
"1020",1020,15,3,0.00893659412949613,0.0241746394675575,0.369668145061236
"1021",1021,15,3,0.00918740448643403,0.027429106820216,0.334950917164487
"1022",1022,15,3,0.00805042267202767,0.0292348362899682,0.275370882606589
"1023",1023,15,3,0.00806983230718855,0.028509467844736,0.283057977480928
"1024",1024,16,1,0.00801508221803861,0.0294205365355286,0.272431544827862
"1025",1025,16,1,0.00744386570922381,0.030068093236379,0.247566935844723
"1026",1026,16,2,0.00732760876427421,0.030659921497069,0.238996331578171
"1027",1027,16,2,0.00740952466789088,0.0297905123770664,0.248720954312788
"1028",1028,16,2,0.0074954309748107,0.0311166269102422,0.240881860248918
"1029",1029,16,2,0.00801102577019391,0.0305889547392443,0.261892759608294
"1030",1030,16,2,0.00753575943453386,0.0289524540707169,0.260280507349312
"1031",1031,16,2,0.00776970629003671,0.0278669948778017,0.278813927519178
"1032",1032,15,2,0.00791378073796863,0.030867752297242,0.256376967838884
"1033",1033,15,2,0.00758434588512354,0.0314188242450636,0.241394962012786
"1034",1034,15,2,0.00781932734424078,0.033204557517378,0.235489581216327
"1035",1035,17,1,0.00824956486343028,0.0349841748922199,0.23580847308378
"1036",1036,18,9,0.00968916289217713,0.0386272112974021,0.250837753147061
"1037",1037,18,9,0.00955290130460697,0.035931812868123,0.265861935206778
"1038",1038,18,9,0.00915820972468837,0.0350667687501341,0.261164916275707
"1039",1039,17,10,0.00964516513856827,0.0361819919947911,0.266573635303352
"1040",1040,17,10,0.00934978735322909,0.0377065236590393,0.247962061890786
"1041",1041,18,9,0.00922743499003034,0.0344996583438017,0.267464532491179
