"","pos","gene.vector","D75046","D75054","D75064","D75066","D75077","D75079","D75150","D75173","D75201","D75211","D75224","D75239","D75240","D75251","D75290","D75292","D75315","D75327","D75338","D75366","D75383"
"2050",2313,"E2",0.00804218767851978,0.00260338721184452,0.00393031722935442,0.00569504003233802,0.0103306460904891,0.00543307455835289,0.00363393026507141,0.00314795821002434,0.00288591344847488,0.00407576816752322,0.00223412606651642,0.00315109760940448,0.00135163003463011,0.00275618139755726,0.00373676523073745,0.00411325714351267,0.00605776471032563,0.00456335309661846,0.00481994299394615,0.00394089416660769,0.00552013497271938
"2051",2314,"E2",0.0135461146187146,0.0132026551865836,0.0113916060354963,0.0157170037803616,0.0180589023205814,0.0116010681328497,0.016061157566926,0.0132949747495654,0.0113856672063473,0.0132233384600741,0.0111247343761086,0.00822526600677701,0.00562298903268514,0.00876012213527879,0.0115194931555268,0.00867365854363486,0.00865318985217898,0.0114411182012329,0.0120341808629941,0.0111191772310748,0.0122603901732321
"2052",2315,"E2",0.425114680150824,0.0109932462956032,0.0154587975450867,0.0096597275963263,0.00964052986257984,0.294870637953064,0.00513080578650134,0.127797587685651,0.0136132245222753,0.00862723729121853,0.00484770932785085,0.00317146915621355,0.00363016458481852,0.0162104968531307,0.0146520672290897,0.00869945415842487,0.0154521958477986,0.00756795869828962,0.00831583410527312,0.0226718043057176,0.0668488597684852
"2053",2316,"E2",0.0118802310886008,0.00934214066981561,0.00987999437968846,0.0112784767283526,0.0178597447190381,0.0165950329607161,0.0108885489889786,0.00864455471803526,0.00741082312482838,0.00977488392200024,0.0113598733130184,0.00769268252522091,0.00761595242076201,0.0137495183803371,0.00999375544638047,0.0097376637820269,0.0108722890423919,0.0116933683722763,0.0104779766285357,0.0125700090618682,0.0160448068242414
"2054",2317,"E2",0.00990760019079196,0.00603573065736011,0.005355004930338,0.00705610563107478,0.00630303227401964,0.00488440321246927,0.00254893741114716,0.00369909608838681,0.00320173862787749,0.00595765332122689,0.00766683511435955,0.0034768973519385,0.00208044265898826,0.00359472647318815,0.00625228472009839,0.00633652391088752,0.00548859160242842,0.00511087048481439,0.00499444851821307,0.00411693038693187,0.00787578184621485
"2055",2318,"E2",0.0120272628678887,0.0301288734300872,0.0602065993772373,0.0178030977812281,0.0137226359372093,0.0158235616404813,0.00609131845864917,0.0121206867804563,0.022102368489433,0.00281934926753714,0.00383855743488779,0.00519979989966649,0.00231693101054112,0.0122381631872823,0.00273124547274366,0.0546553823985881,0.321989318575323,0.0221609453699199,0.0157065181632177,0.3253176549911,0.057412267167672
"2056",2319,"E2",0.0133111542328882,0.00731295416108745,0.0104585905163653,0.00876236357973962,0.0128040846862683,0.0101517324577655,0.0111784250877626,0.010952486776525,0.00936949002839618,0.00750017562915768,0.0102014273628211,0.00897244047500522,0.0208496435164203,0.00392955272139893,0.00884115353815382,0.00969144251455604,0.00780413358085423,0.00940913358837442,0.00846833213665912,0.0108979419696178,0.00715768454278678
"2057",2320,"E2",0.0140146549926217,0.00601872481851836,0.0052140453888694,0.00648325422831174,0.00652392083543976,0.00339264755613199,0.00406826311342904,0.0031774333776575,0.0047444085569859,0.00562804679416147,0.00351948314078456,0.00521838399241544,0.0044111690636297,0.00766378435999224,0.0233783671417918,0.00835747243148249,0.00260328312961589,0.00643771620942058,0.0136201386159772,0.00764739744675468,0.00894071705966915
"2058",2321,"E2",0.0173195083501769,0.0135213782932315,0.0234043068313537,0.0418414687751074,0.0170850078889278,0.0275901322668451,0.00923446618606248,0.0137686371037797,0.018951770307818,0.00943249892079719,0.00851561075514337,0.00423367786615295,0.00650316430181354,0.00851731657549663,0.0103688442266908,0.00908088019768386,0.0148334312740173,0.0242407338231629,0.00919458800554179,0.0264481349129059,0.0462907997274374
"2059",2322,"E2",0.00881139784184967,0.032436515835231,0.00607841673095829,0.00759223399528924,0.00695349358870702,0.00671495998694965,0.0040382257934626,0.000980632419505721,0.00288829100883814,0.00342019815540703,0.00192642074884827,0.00223880451316066,0.00209104944530517,0.0042753206138401,0.00534620568733767,0.00519315345359777,0.00207724639321365,0.00508560544692326,0.00576594372256908,0.0061775702301925,0.00702554530785141
"2060",2323,"E2",0.0187912883139891,0.00829394032692763,0.0125568716227924,0.00855056554730512,0.0177345078781296,0.0117553376874849,0.00708944981305178,0.00982994199436716,0.00978476548568231,0.0111420842977187,0.0134023867546481,0.011132947624231,0.00808564602465751,0.0105742543061489,0.00941040417241093,0.00901070588821933,0.00931293397514003,0.0106778238208257,0.0155065203472556,0.010552053412802,0.0225788801813293
"2061",2324,"E2",0.00625445859258445,0.00803359930423803,0.0140014257602056,0.00929575659932524,0.00515393342827581,0.00483177315546929,0.0175159580305515,0.00615277152720981,0.00677039205179624,0.00369452406951596,0.00351095264352519,0.00344866195781192,0.00229252364716415,0.00492435242537474,0.0135971046456546,0.0062934886447702,0.412736529534529,0.00557734983272671,0.00286886053904519,0.0123911933203029,0.00232676362786016
"2062",2325,"E2",0.00508586049471179,0.00502040630024605,0.00488464009744726,0.00455217224668644,0.006935212803366,0.00389138112832908,0.00350863932518027,0.00543533653232353,0.004302928886063,0.00521464707344998,0.00510044823789832,0.00220882794348237,0.00413258685293761,0.005917608645375,0.00383202775864245,0.00382897384131835,0.00154440077588275,0.00474035715251212,0.00286331624036115,0.00593931988584132,0.00637510233863386
"2063",2326,"E2",0.0106907608884267,0.0132083094669723,0.00862354736961793,0.00929794182456362,0.0163480632627534,0.0125905432269145,0.012549631635721,0.0427733962578889,0.00903116110687522,0.00992898973428788,0.00831420972902682,0.0045709343351619,0.00542734742124602,0.0109550558515952,0.00984566803020619,0.00812775052664781,0.00671476169998846,0.00982243913580284,0.00948190162276105,0.00911738712355044,0.0121227848416334
"2064",2327,"E2",0.26240006592879,0.490563648149008,0.043193497285706,0.0351196311229749,0.00880638584143459,0.0109288319819805,0.00402008623667966,0.498896529960445,0.0190038135186748,0.463863727403615,0.00477152912100403,0.0106933971175886,0.00984957937952123,0.0163014094770322,0.0302364423631857,0.00858739761647674,0.0834838339830854,0.0206305294150202,0.0131306404839492,0.0399831960171115,0.0436174589833554
"2065",2328,"E2",0.00627542509693125,0.00426770297060847,0.00697367195423974,0.00690570129609782,0.0112788803599205,0.00375122643240113,0.00703144584636728,0.00891540438146293,0.00483336793026554,0.00659009843319671,0.00665932279161262,0.00433408470155046,0.00386760867802826,0.00883710839789023,0.0113552969626454,0.00749277175990229,0.0074469994473671,0.0068995589576458,0.00546428377158625,0.00460424662166644,0.00465910255541569
"2066",2329,"E2",0.00672063738129896,0.00244792910753649,0.00668976441327005,0.00479050458103413,0.0045236458616566,0.000936855746966551,0.00201207090458784,0.00548675884086141,0.00287158149630167,0.0045858331908863,0.00157559673471108,0.00363210118993937,0.00274387323069375,0.00286063216662054,0.00404775654996255,0.00248217671335381,0.00381151774162589,0.00508260772192646,0.00372426443688972,0.00247507356483002,0.0029292843319569
"2067",2330,"E2",0.00718268047538869,0.0183689627633375,0.0164699476539947,0.0391893005392321,0.00543036911955355,0.357341514576025,0.00753002012447856,0.0305311137674245,0.443245287497126,0.00672426713273243,0.0100744025673714,0.00548257044080725,0.354878718221297,0.00954032545479972,0.004826997799446,0.103703046680164,0.00984325870226099,0.0305456805020091,0.00742953349786104,0.0274063891122606,0.0139163072820129
"2068",2331,"E2",0.00944686935582986,0.0062377607603174,0.00665872673610458,0.00748155110153086,0.00589054903997904,0.00503865258638212,0.00652428553024815,0.00418679379898884,0.00512630685221604,0.00458387173386547,0.00725755418446448,0.00449445111811613,0.00582393543825912,0.00402525820451333,0.0065145890023897,0.00879289775475328,0.00558286160339245,0.00621728388487558,0.00915581435527519,0.00669524691946519,0.00754728171446098
"2069",2332,"E2",0.0113753990751364,0.00956125671957346,0.010607914251273,0.0113061119653687,0.00972844340753557,0.00838049025027795,0.00401794726113786,0.00521932202147463,0.00776683116633842,0.00757338915363238,0.00694005999798969,0.00377912002269234,0.00603757895684556,0.00785496922733044,0.00752718561273955,0.00944823285757116,0.00430077366202702,0.00784400902371614,0.00971404111435187,0.00843867368277326,0.00863731853431831
"2070",2333,"E2",0.0216819970116475,0.00803014870768299,0.0173628196868618,0.0177921189508831,0.00973018628149893,0.00503931135084134,0.00601486952227839,0.00965405169177887,0.0119963830617671,0.0102660929836507,0.00571238227871106,0.00568680662330149,0.0178078322537065,0.0104872893065736,0.00731091689924925,0.00894549415848786,0.00732440748723628,0.0124151547830393,0.00716380424929038,0.0131845019237686,0.0121027273737641
"2071",2334,"E2",0.0102291242348985,0.00423769966622438,0.0220206462164399,0.00481455793193842,0.0128516063774671,0.00205389208184356,0.00200639446115705,0.00726602856274689,0.0102994122275728,0.00210884123463449,0.0022162407746142,0.00188523477537178,0.00376855308873608,0.00482514426589424,0.0149386264740881,0.0022919724276946,0.00403529349221759,0.00523493213820773,0.00458225478910683,0.00493327776888281,0.0046197579349232
"2072",2335,"E2",0.00855466045308079,0.00599309273686498,0.00609875507459253,0.00653690986072931,0.0090544583780379,0.00373313001579903,0.00800192195130914,0.0056647401844647,0.00602917355456122,0.00542071128889797,0.00443623209215972,0.00558604921342525,0.0054429374622751,0.00746958305436621,0.0051576431082603,0.00687351857456703,0.00504407667760867,0.0078428885833048,0.00601137691362062,0.00562791142174766,0.00807820327263404
"2073",2336,"E2",0.00625488640789672,0.0192268613077891,0.0269747255619635,0.0112952352200617,0.00724128883380568,0.00927864495606012,0.00150300544542605,0.00635781210333384,0.0263129119422019,0.00541237621339009,0.00475489124830827,0.00583355356401683,0.0147321655006676,0.0105118286927344,0.00537042420929187,0.0410433956767868,0.0108363794430518,0.00749385909212739,0.00655353743855357,0.0580991019453567,0.112592898676781
"2074",2337,"E2",0.00703215378068366,0.00373953890440929,0.00713079854661865,0.00537705271525323,0.00543587811532442,0.002975909674151,0.00550598371487676,0.102145557296769,0.0168895724555745,0.00657425146945102,0.00473971886210466,0.0442043176106805,0.00542587684872409,0.00781692112560364,0.00502561587459001,0.00247516916623798,0.00704382485345801,0.0045683065077978,0.0079570011793946,0.00667126389074365,0.0325713664777824
"2075",2338,"E2",0.00606331172598678,0.00918815520882165,0.00748652769304506,0.00827508655484329,0.0122388012398459,0.00888681868130342,0.00844723371645224,0.0110987434637208,0.00793833401788468,0.00986317686532344,0.00633874722020538,0.00608027654362021,0.00634315185375436,0.00634245019475548,0.00930256485086393,0.00880615479702993,0.00759734616717857,0.0088017391203182,0.0107393361977632,0.00893779579784865,0.00286778993661343
"2076",2339,"E2",0.017222258807934,0.0458947426372826,0.0273265747587852,0.00847733180389746,0.00886038405329175,0.00397285623277554,0.00397699716444156,0.00765147987853713,0.00970557916303827,0.00594279498657078,0.00347655395043343,0.00697172692915848,0.00502123417014584,0.0120309105368937,0.0192705052227673,0.0470962149740492,0.114003124630709,0.0674607859177431,0.00537836291014503,0.0170726562080302,0.00791157943558652
"2077",2340,"E2",0.00729186477350142,0.0167679895125606,0.0247509585387588,0.0167295041109207,0.00886690170309853,0.0103563711684392,0.00695263776773355,0.0122024086898314,0.006952823081964,0.0071563215888817,0.0063319196546693,0.0034858243477211,0.00305607170182534,0.00602304307726058,0.00705642089290527,0.00945703842774594,0.00855543535614157,0.00456750935398336,0.0115886980155195,0.013251379851431,0.00453063966562476
"2078",2341,"E2",0.00947586662614047,0.00906406798004243,0.0125102192998959,0.00849077361019215,0.0109100713972834,0.009219657515744,0.0186139072504579,0.00585438776932513,0.00675534222033043,0.0105882658776445,0.0119863664705376,0.00510249822035095,0.00804265189719329,0.0069443080177419,0.0113613996881027,0.00696310520651341,0.00905283902743105,0.0102620537070059,0.00924028884533915,0.00837083055983587,0.00962471921716455
"2079",2342,"E2",0.00930610720861333,0.00707049887096718,0.0261342952890068,0.200445018203373,0.00569341936166266,0.0256462882386156,0.00246183846670893,0.0183516951653344,0.00419563744567786,0.00441304252584847,0.00220924496253671,0.0145010089632783,0.0105758312218103,0.00203342372623816,0.0034608419581256,0.00492495438857124,0.00201333657805756,0.0232748460625509,0.00223803420879216,0.00902873230595002,0.00281293505895979
"2080",2343,"E2",0.0115666362386388,0.00978052391567032,0.00942228601733919,0.0107590025578665,0.0120268609857095,0.012798198531876,0.00890377735784941,0.00742152568361761,0.00993509110240397,0.0126591101426969,0.0119605479669595,0.0145939852486837,0.0119662754046686,0.010818063271385,0.0130577240115198,0.0114404167360884,0.0105503350789758,0.0100049982261974,0.0120881024525186,0.00885039701065864,0.00904434391414551
"2081",2344,"E2",0.0088659291010575,0.00456085866009266,0.00684510628431612,0.00581759111450268,0.00741582261635768,0.00560973179862415,0.00493776514052364,0.00439058478429804,0.00266413662239089,0.00410878832980194,0.00347311240766821,0.00278980236252611,0.00305433413525948,0.00374296190597401,0.00715222869553214,0.00694103832503204,0.00428128136581645,0.00179482540015761,0.00504207473497102,0.00734646071054276,0.00675862075560194
"2082",2345,"E2",0.0228826593807668,0.0705621838237274,0.0295659657435759,0.0201052585730053,0.01420341612023,0.0843629595020302,0.0108607695124688,0.499991947630093,0.0221428699211689,0.017485428235554,0.00600956322424487,0.0113804926914942,0.0115656426467807,0.0152060141785798,0.0263585952643104,0.00894315531024721,0.224691666288054,0.029412521669606,0.0145556027881255,0.0332586652401392,0.0109407977908484
"2083",2346,"E2",0.00458858540700117,0.0101583985372805,0.00628710141852007,0.00711061419778069,0.00672032146512474,0.00875443663506777,0.00568618181783987,0.00621097253380076,0.00542978963072155,0.00456966537362165,0.00739237986486229,0.00462450804529999,0.00620511699047726,0.00440593817640869,0.00586594784254647,0.00428720036427435,0.011588145931522,0.00774521188248979,0.00536932572790927,0.00622807216943538,0.00926428721166916
"2084",2347,"E2",0.00460533292309231,0.0043456396963292,0.00404640478973869,0.00300719165630762,0.00365181674605017,0.00541568027088907,0.00203445767979602,0.00541631357130803,0.00185080308626689,0.00260152809097935,0.00599264974722065,0.00445042850078379,0.00263591012510052,0.00477908580611802,0.00437731260666676,0.00223836123815645,0.00550870189252429,0.00782702368092135,0.00434465855318321,0.0033697625239425,0.00231548247220733
"2085",2348,"E2",0.0138759284411078,0.0205201497415617,0.0185004860519795,0.0173946117619275,0.0254858059319519,0.324036711990832,0.00663377404006658,0.0127361057447936,0.0127181886185803,0.00670953597387042,0.00285981187994499,0.0120961638698506,0.0150633653396618,0.00797540696797236,0.0116126656900254,0.0382827787489578,0.0130558772946122,0.0134612654003074,0.0112770885397094,0.32753068120432,0.00757636976278977
"2086",2349,"E2",0.00731796380214858,0.00965819517280763,0.0154505981529285,0.00846906118027196,0.0184621393945686,0.0128752700375665,0.0127698154708826,0.00923597962889866,0.00894651126894513,0.010277394891214,0.00823148937407869,0.00684105690312513,0.0108060485063754,0.00936683543992248,0.0105624743392557,0.0118508650078251,0.00701358822753385,0.0116286210672821,0.011893511123564,0.0103328190127932,0.00701935776190338
"2087",2350,"E2",0.00302759103932955,0.00277135769573977,0.00238316446255504,0.00403021109178423,0.00173934537325689,0.00241399797576085,0.00358973364411199,0.00299163935602043,0.00165250237080402,0.0017187041826815,0.00475730155171959,0.000946493440279687,0.00199770519259758,0.0020077201364908,0.00112993685289535,0.00247940368652219,0.00225620200485161,0.00180919587644229,0.00551984502281853,0.00357942276505259,0.00528165723482685
"2088",2351,"E2",0.0196650713654148,0.0227425564696936,0.0208301310828977,0.0323278998595925,0.0262489034501624,0.0102652363303931,0.00874831691323488,0.0100906800156856,0.0135137497085044,0.0145425477005845,0.00509587430010353,0.027681123281328,0.00734786923024162,0.00840952754017657,0.0353012806607063,0.0553769559589038,0.028891052905294,0.0141368836695041,0.00934084179322972,0.0268046258861689,0.115147642849549
"2089",2352,"E2",0.00650292319891756,0.00313283811786,0.00297449818112628,0.00897183352099824,0.00349338135429475,0.00168039276233811,0.00413635887483635,0.00224538325969083,0.00134617343485972,0.000857469457682548,0.000957497663334689,0.00189357446783448,0.00110781214752213,0.00200582620795855,0.0035033617653946,0.00471225612692939,0.000753453290770906,0.00311950116940098,0.00322898734595377,0.00455572374844632,0.00296015280247645
"2090",2353,"E2",0.00794135214931968,0.0156082734273809,0.00942317813311447,0.00968198819617551,0.0100435067072946,0.011022821621158,0.0170423514191106,0.00821271145429488,0.00621707905294349,0.00944923895021608,0.00990315087902103,0.00803833908439302,0.00861285942537176,0.0158503366648346,0.0122079590500589,0.00808888316146617,0.0105590882147329,0.0105255585117058,0.00883079336831746,0.0113867496248685,0.00711524448210136
"2091",2354,"E2",0.00286977946200728,0.00291836699685846,0.011507861502995,0.00121469747010448,0.0080822370835588,0.00147390678832554,0.00204655761220959,0.0101243834619586,0.0370241136517368,0.00455903168854859,0.00288230050898428,0.00285159419143055,0.00177459760305292,0.00542890145077179,0.00170028728790202,0.00247180667061209,0.00201017538258541,0.00380882689551549,0.00231109295352236,0.0124161726295651,0.0101007652094856
"2092",2355,"E2",0.0110705354711507,0.00793157979050009,0.00887517008524696,0.00730523692770564,0.0085010585253909,0.00759323942096702,0.00718811009886768,0.00869944452953108,0.00593129753853173,0.00823333004555401,0.0115317399510457,0.00844369065390275,0.00766166788386292,0.00624296413090957,0.00958774370150717,0.00828286678455903,0.0060087532255292,0.00937778350294276,0.00810046717505996,0.0101192718772038,0.0132438276906619
"2093",2356,"E2",0.00836856316251505,0.0061374880833919,0.00977217800283998,0.00482505521735423,0.00962238826352313,0.00445596655528494,0.00814539592353386,0.00497006978402291,0.00282746744382883,0.00428362327675829,0.00290363773035543,0.00340611274663781,0.0020431316964091,0.00408614943480361,0.00865480063935768,0.0081096322645997,0.00302123902154971,0.00927011245984088,0.00770024683068161,0.00654011922346694,0.00911770394007691
"2094",2357,"E2",0.00709026920791627,0.00658564929310576,0.00702834043611927,0.0052183811361122,0.00629706844903957,0.00648076711424833,0.00660886262490733,0.00817084695208053,0.00376061083790542,0.00651626185428061,0.00417736100180775,0.00608896658219085,0.00544482336148971,0.00456063602227808,0.00420661340484627,0.00403071685525347,0.00477141682828198,0.00658022529999784,0.00796637449332203,0.0079213321601952,0.0267182523333013
"2095",2358,"E2",0.00665804432693575,0.00801963574011179,0.0131931770143283,0.00664494290237929,0.00975471741905373,0.00873585388977137,0.00869123406022594,0.00544811736733273,0.005237829255699,0.00796445913699342,0.005485453479149,0.00542109298663606,0.00437783567900097,0.00858273038683786,0.00389395653973481,0.0196946504073004,0.00429170313800306,0.00680552659127676,0.00573456550717269,0.00603749503115027,0.0104541318216277
"2096",2359,"E2",0.0103914535675585,0.0173570484037374,0.0175123040231229,0.0174116590329101,0.0138044168935326,0.0138861275760046,0.0167901928643416,0.0162059055022571,0.0169015912945668,0.0168815250278344,0.0131575032122811,0.0106056856151391,0.0108144237750337,0.0130264707972013,0.0175611092040785,0.0254198090441685,0.0152832544420337,0.0141010305487345,0.016779075068097,0.0167733901211843,0.0173496334001292
"2097",2360,"E2",0.00724739547513608,0.00350463919819644,0.0340256878682595,0.0144341959256568,0.00584138036210901,0.00317787954115571,0.00365139493929761,0.0203908207245312,0.00565716446529746,0.00354919334400872,0.00195053122167702,0.0256110523953632,0.000706852512171434,0.0308488264460066,0.00470346499379765,0.0374389123202016,0.00784166997924831,0.00571559715065507,0.00552255230657245,0.0149237603506629,0.00965462362402398
"2098",2361,"E2",0.00846902519654416,0.0117586893191882,0.00644289421982972,0.0154116019704573,0.00184016059240822,0.00785611525345035,0.00157315089720677,0.00516384877683934,0.00979422218547688,0.474066216426697,0.00226390436478057,0.00484217462408263,0.00618287186171982,0.00572237906841274,0.00182465392479065,0.0235623993780136,0.00327881032831153,0.00927895152543928,0.00959409962297518,0.00866663174094486,0.0055017982582113
"2099",2362,"E2",0.0065229283726941,0.00785009506757814,0.00590457057669421,0.00800809347164692,0.0173013806624505,0.00553608256821058,0.00507689484916954,0.00806170304641199,0.00526085762799145,0.00616437591774996,0.0074462280581163,0.00665752866028475,0.0271669409833395,0.00550822007579988,0.00945126656476284,0.00757949720390469,0.00956621990453996,0.00889466419216569,0.00907969017227116,0.00912319926114428,0.0103040957110535
"2100",2363,"E2",0.0236909516578675,0.00627578910130224,0.0056819020006212,0.00720434282970148,0.00798044885097582,0.00554534139401034,0.00613648470021899,0.00368636897322274,0.00621712682449447,0.00802767614309034,0.00489027532768702,0.00549014344570659,0.0069968257527021,0.00473808013835974,0.00960687185261699,0.00581439069299376,0.153980740534097,0.00585838852253285,0.00679030678861905,0.00764313633939101,0.015967081653234
"2101",2364,"E2",0.00220469522377043,0.0382972205573732,0.0175003327764423,0.0105356946630136,0.0229590650254796,0.0321798494222339,0.00313233500404867,0.00493499066211835,0.0201067689410929,0.00777559763525094,0.00457738486261081,0.00545286994838825,0.00315943407458829,0.00814139981262979,0.0320978376448404,0.0155875185641533,0.0281315618035594,0.00514312011771793,0.00413021613371245,0.00365574777858621,0.0169140269055586
"2102",2365,"E2",0.00982034697687471,0.00950191759582953,0.00995881623046793,0.0113466080188206,0.00939192088803637,0.00867016246191984,0.0129674213784177,0.0125480257505098,0.00696038517277934,0.00813116684141059,0.0107279628734732,0.00882247467197937,0.00870264100778294,0.00794542147901987,0.0104450613217235,0.00978152003565973,0.00597122445917583,0.00955529372518645,0.00910145698610461,0.0094659622736342,0.0056448070029315
"2103",2366,"E2",0.00675120167491364,0.00892039806684461,0.00912639232223054,0.0249022020191147,0.00935293070225081,0.0142560365170399,0.00464620916556732,0.00466303895475061,0.0122596681155385,0.00517981586910501,0.00593772987970376,0.00460785570799675,0.00925961419197709,0.0189711131572524,0.00588227562895974,0.00468006750042206,0.0285350647487637,0.0066729044177503,0.0107459453830026,0.0415062589586864,0.00893275370690356
"2104",2367,"E2",0.00697253236623523,0.00377577219130579,0.00597277028346297,0.00719484543338727,0.00863704860940744,0.0052045921959901,0.00830298752316827,0.0049043093523774,0.00532025927716057,0.0049332244243325,0.00431247104834176,0.00490014500868616,0.00429823703009358,0.00702135189184865,0.00555318317359541,0.00869037816138459,0.00329852019299001,0.00566513477255952,0.00523756958680833,0.00594115095243803,0.00861351027418418
"2105",2368,"E2",0.0103819820837633,0.00355059822957111,0.00840024017597821,0.00534727691714988,0.0103981604091791,0.00427776174619097,0.00312079645057711,0.00759485149459348,0.00566472729052567,0.00753448361538099,0.00432594567572071,0.00440516964907875,0.00527150198795016,0.00542952136040075,0.00661326934095658,0.00939493083766665,0.00915032245503929,0.00657695392567507,0.00465516706131787,0.007729206267422,0.00546446416542548
"2106",2369,"E2",0.0115639087996053,0.0084979605825753,0.0208241227805005,0.0133218293952656,0.00646199746252372,0.0201036552005868,0.00363325733551766,0.00490253346869639,0.0235958402348021,0.0412893282376857,0.00199054404787489,0.00490644091268783,0.00667831987278803,0.0111647011149255,0.00775052896974957,0.0423120613914894,0.0939758716971763,0.00993330223144547,0.0104466724202991,0.0176913092263236,0.0163080217688403
"2107",2370,"E2",0.0113313043008848,0.00779972813871119,0.0146261727582451,0.00929839827679773,0.0214811959612147,0.0112506475351931,0.0196106673915851,0.0170872367055689,0.00903726906045971,0.0129496842036724,0.00769134905581963,0.00873954277879388,0.00879758048814041,0.0107564474852478,0.0139055474739633,0.0112992852423275,0.00747842492012619,0.0097860713681906,0.0120209273873525,0.0105086335887802,0.0134998956595986
"2108",2371,"E2",0.00721179331371872,0.0091633446936542,0.00536594379039499,0.00910470720575745,0.00756009361625358,0.00617185198547483,0.00310947508845897,0.00585501235809141,0.00477607139490657,0.00535142692703932,0.00296241649942384,0.00331589514320308,0.00472082751515594,0.00896890867120496,0.0114869235217118,0.0033381227306216,0.00586035447668369,0.00566424973795392,0.00588140081499393,0.0042802841840482,0.00873347178228553
"2109",2372,"E2",0.270402730391519,0.0237054422617761,0.467058879855441,0.0514177190612702,0.369029976477919,0.00751303132181353,0.00518131569806459,0.0178077079920921,0.497109972973637,0.0104149943490804,0.0098612946594115,0.0105187994309496,0.0470452535326865,0.0161479374177396,0.0144701552656857,0.0361089649385228,0.078808875778928,0.0314049029328754,0.0166533361708091,0.0215825527917859,0.00954924378285993
"2110",2373,"E2",0.00976447690725159,0.011586862345402,0.0135454951848305,0.00867056112885873,0.0121650661124996,0.0108718690795616,0.0119374876579728,0.00930677289391627,0.00826907478546665,0.00890906958412876,0.0115277736654352,0.0138062201006043,0.00990138367743309,0.00783166050513233,0.0234900477603382,0.00622603217825504,0.00764924084568648,0.00897578417981985,0.00971147221917996,0.00988469714642879,0.00790815201295551
"2111",2374,"E2",0.021187754980585,0.00595181423084914,0.006647126430044,0.00745640461711348,0.00693958117479789,0.00356778559232264,0.0026001004802969,0.00490467437682892,0.00381321021005197,0.00406774519323637,0.00198505576134823,0.00360817420770214,0.00402988628680187,0.00559154873334261,0.00825935421349873,0.00688988028738971,0.00509782292543996,0.00683403525821377,0.00598982509289083,0.00817220486417873,0.00869962159133123
"2112",2375,"E2",0.00636131172550887,0.00713547813596888,0.00877069368147872,0.00865065093253386,0.00899362610937179,0.00262903422955773,0.00417086314623797,0.0528600235192021,0.0104270985300228,0.0106420410521905,0.00265180360837241,0.00287144601834108,0.00239520648197903,0.00686073128769169,0.00256235593904384,0.0183426510409962,0.0274945113213769,0.00828122057575528,0.00824807123730803,0.0134914321239228,0.0351850739758587
"2113",2376,"E2",0.0137053515683167,0.0142911278778521,0.0188445589489944,0.0106351466911179,0.0182985525673542,0.0148909464222502,0.0135921038229077,0.0162245169249599,0.0146213969073453,0.0173518518200669,0.0143875377702358,0.00765762733835906,0.00570269976333285,0.0130278182001349,0.0141415551504199,0.0164470719600364,0.0126808651430752,0.019366258284489,0.0136068764619219,0.0158012036400218,0.00947071412105303
"2114",2377,"E2",0.0138677189509882,0.00744978868069222,0.0116806052717665,0.0143748062440739,0.0112012086405237,0.00728071844132731,0.0115242526205015,0.00842264596316921,0.0082793454067211,0.0109397469819454,0.00853782902900972,0.00689547188594586,0.00903336224557157,0.0106605431489392,0.0111375396006625,0.0105569370932596,0.00736477444893382,0.0104934757997207,0.0110172491144576,0.012107559645097,0.0125841931589789
"2115",2378,"E2",0.00661110639471985,0.00391038876371931,0.0127455322883266,0.00673165296613439,0.00946887495762783,0.0606991188444337,0.00160042609634958,0.00844810690534091,0.0155230227846988,0.00792457045079667,0.00852284895123745,0.00385055539748271,0.00574020795626304,0.00559608926819586,0.00488430636310541,0.013354121652669,0.00686644508587774,0.010290341154541,0.00980836249508795,0.00913011019312858,0.00802109519546887
"2116",2379,"E2",0.00813961058562798,0.0091591126040803,0.00939444920168922,0.00918341523997265,0.010691033001842,0.00827860036777923,0.013942397091831,0.0105023853887404,0.00732699925421419,0.00995786973371672,0.00799567514894905,0.00522391316099174,0.0099434064787277,0.00796599786304686,0.00907137323052279,0.0059645422135862,0.00709019918854085,0.00900708186366463,0.00782999226034534,0.00796636116616122,0.00896083418192884
"2117",2380,"E2",0.0062056153635022,0.00298590628404023,0.00503227508074297,0.0026597595732403,0.00214017986919126,0.00483072822047736,0.00269890699302874,0.00300065193546986,0.00360575252760645,0.00444110567831515,0.00266844146354712,0.00238238597039529,0.00269628552482928,0.002639388619118,0.00268251753098172,0.0015407346749644,0.00378917663447774,0.00419683705593118,0.00521131557347787,0.00459829354272426,0.00734353739901506
"2118",2381,"E2",0.00910976362606687,0.00923867116733068,0.0206155400921555,0.0217694295085818,0.0107159606387065,0.00700275613783604,0.00379285440306974,0.00551215241915254,0.0167843845520912,0.00808507976567982,0.00862461161280819,0.0443879570895313,0.0134138875038081,0.00641051404413264,0.0129344293922783,0.0127187580503412,0.0193301962147165,0.024655877428392,0.0121539161245968,0.026185170039806,0.0106515485288705
