"","comb","piT","piS.ave","Fst"
"388","D75211 D75073",0.293484819082312,0.0222705019314315,0.924117022471321
"389","D75211 D75078",0.27213136080262,0.0136628570996222,0.949793154823005
"390","D75211 D75091",0.240984870068763,0.018052251072331,0.925089691036703
"391","D75003 D75007",0.0425497796831847,0.0157027461252996,0.63095587704053
"392","D75003 D75008",0.026848693542846,0.0147451641167063,0.450805153957473
"393","D75003 D75013",0.0483809926545367,0.011998463940728,0.75200045963499
"394","D75003 D75020",0.0476003135972165,0.0160220992800017,0.66340349318752
"395","D75003 D75038",0.0498391265137865,0.00950424296663157,0.809301574256072
"396","D75003 D75050",0.0525739178030079,0.0151564331244822,0.711711933257995
"397","D75003 D75073",0.0458747414216582,0.0186614482711808,0.593208643953894
"398","D75003 D75078",0.04215707732704,0.0100538034393715,0.761515643948048
"399","D75003 D75091",0.0446911147830165,0.0144431974120803,0.676821724358306
"400","D75007 D75008",0.0443083453857155,0.0210204587617427,0.525586916443071
"401","D75007 D75013",0.0577424962389704,0.0182737585857645,0.68353015931044
"402","D75007 D75020",0.0516388707075667,0.0222973939250381,0.568205237265755
"403","D75007 D75038",0.0530319629092926,0.015779537611668,0.702452318450709
"404","D75007 D75050",0.0563144026865067,0.0214317277695186,0.61942723802247
"405","D75007 D75073",0.0495216094504952,0.0249367429162172,0.496447244083505
"406","D75007 D75078",0.046560001798048,0.0163290980844079,0.649289144033227
"407","D75007 D75091",0.0465800678610087,0.0207184920571167,0.55520691556442
"408","D75008 D75013",0.0490314910665914,0.0173161765771712,0.646835611145224
"409","D75008 D75020",0.0535442788192452,0.0213398119164448,0.601454863394767
"410","D75008 D75038",0.0510832298316105,0.0148219556030747,0.70984693700979
"411","D75008 D75050",0.0525093747277926,0.0204741457609253,0.610085896717246
"412","D75008 D75073",0.0490718013327188,0.0239791609076239,0.511345411083662
"413","D75008 D75078",0.0481508628243375,0.0153715160758146,0.680763434460303
"414","D75008 D75091",0.0465741985082965,0.0197609100485234,0.575711216050163
"415","D75013 D75020",0.0569633346979672,0.0185931117404666,0.673595096932939
"416","D75013 D75038",0.0641004219929941,0.0120752554270964,0.811619720250575
"417","D75013 D75050",0.0454678004896355,0.0177274455849471,0.610109893286171
"418","D75013 D75073",0.051800952640259,0.0212324607316456,0.590114473780081
"419","D75013 D75078",0.0361277215736178,0.0126248158998363,0.650550454057541
"420","D75013 D75091",0.0487578957180181,0.0170142098725451,0.651047084333919
"421","D75020 D75038",0.0546471632247035,0.0160988907663701,0.705402992280256
"422","D75020 D75050",0.0491521003092751,0.0217510809242207,0.557474028833794
"423","D75020 D75073",0.0557759481006833,0.0252560960709193,0.547186611237364
"424","D75020 D75078",0.04480414089496,0.01664845123911,0.628417130502712
"425","D75020 D75091",0.0517652424864529,0.0210378452118188,0.593591294055573
"426","D75038 D75050",0.058471937429517,0.0152332246108506,0.73947802517724
"427","D75038 D75073",0.0508328314473842,0.0187382397575492,0.631375250522004
"428","D75038 D75078",0.0483948814237787,0.0101305949257399,0.790668049436273
"429","D75038 D75091",0.0483586566230784,0.0145199888984487,0.699743749880776
"430","D75050 D75073",0.0552667028255905,0.0243904299153999,0.558677672659962
"431","D75050 D75078",0.0463249074344821,0.0157827850835905,0.659302393514496
"432","D75050 D75091",0.0525587548777423,0.0201721790562993,0.616197546855473
"433","D75073 D75078",0.0499052804335351,0.0192878002302891,0.613511835566639
"434","D75073 D75091",0.0461222433049931,0.0236771942029979,0.486642615225208
"435","D75078 D75091",0.0453515870665686,0.0150695493711886,0.667717265350185
