"","window","no.N","no.S","pi.N","pi.S","N_over_S"
"665",665,13,3,0.00779567808693416,0.0209265176211468,0.372526295491058
"666",666,15,3,0.0098836315868823,0.0227784460110087,0.433902803646289
"667",667,15,3,0.00995924128626185,0.0217010725231965,0.458928528791206
"668",668,16,3,0.00952013306445694,0.0232269769199066,0.409873962388009
"669",669,16,3,0.00964095844578192,0.0281514228219888,0.342467892537618
"670",670,16,3,0.0100306193374432,0.0241610808676906,0.415156068239341
"671",671,16,3,0.0107242587036221,0.0224183339224158,0.478370013611895
"672",672,16,3,0.0106678425794093,0.0234571196476433,0.45478058430252
"673",673,17,1,0.0102204555694143,0.0243895646602053,0.419050348450469
"674",674,17,10,0.00970807834537122,0.0271469438520401,0.357612201148073
"675",675,16,11,0.00768707457055331,0.0256716574862919,0.299438186827556
"676",676,17,10,0.00736643852356604,0.0291834234641147,0.252418587306049
"677",677,16,11,0.00779852661021388,0.0302839544275374,0.257513483877212
"678",678,16,11,0.00782540293507319,0.0224549803948579,0.34849297561022
"679",679,16,11,0.00737334408261138,0.0244127011577612,0.302029014936238
"680",680,16,11,0.00639115959068522,0.0313633028070848,0.203778270101117
"681",681,15,12,0.00678032420995802,0.0299499782246418,0.226388285130018
"682",682,15,12,0.00760293351516517,0.028540889704353,0.266387403963991
"683",683,16,11,0.0075682088206344,0.0286029345881144,0.264595536423709
"684",684,16,11,0.00798140679147227,0.0312206190893141,0.255645372330367
"685",685,16,11,0.00783903344743592,0.0344837469267975,0.227325454628719
"686",686,16,1,0.00792044483723087,0.0329110549852642,0.240662137411797
"687",687,16,1,0.00784092782659202,0.0342607608778178,0.228860294567149
"688",688,16,1,0.0084098398343458,0.0341551669504314,0.246224527215774
"689",689,16,1,0.00873992045530118,0.0261549622191272,0.334159169570876
"690",690,17,1,0.00838557727873518,0.0284050640950609,0.295214165004939
"691",691,17,1,0.00940312238751671,0.0310500637135864,0.30283745870068
"692",692,16,2,0.00976396089557732,0.0285226339454841,0.342323255076631
"693",693,16,2,0.00932176238557521,0.0263180300870121,0.354196813164047
"694",694,15,2,0.010029973818885,0.0224646945979396,0.446477194477639
"695",695,16,1,0.00944642531183976,0.0254786266702236,0.370758810280761
"696",696,16,1,0.00950272926066513,0.0279756098303666,0.339679074675621
"697",697,17,1,0.00959252558176294,0.0274909733768505,0.348933646337914
"698",698,17,1,0.00970099209267238,0.0273752433411264,0.354370990306354
"699",699,17,1,0.00969516074965706,0.0283652409634585,0.341797228592094
"700",700,17,1,0.00905467084431747,0.0254422810328089,0.355890685769923
"701",701,18,9,0.00872720023245123,0.0289946772861005,0.300993183898442
"702",702,18,9,0.00992442935709213,0.0277295829993181,0.357900418384806
"703",703,19,8,0.00975608859814269,0.0264959776274777,0.368210176476943
"704",704,19,8,0.0100164260981849,0.0253913490815322,0.394481839701466
"705",705,19,8,0.0114115172322014,0.0271294512983751,0.420632069063809
"706",706,18,9,0.0115183472860573,0.0275768210163789,0.417682200541394
"707",707,18,9,0.0127174699868568,0.0301509530446407,0.421793300133088
"708",708,17,2,0.0130389419446953,0.029933574430675,0.435595888319085
"709",709,17,2,0.0123340714335088,0.0300961615850128,0.409822076435516
"710",710,17,2,0.0124614157292035,0.0315554104168185,0.394905835943805
"711",711,17,2,0.0115715825971888,0.034949188059326,0.331097322705928
"712",712,16,2,0.0119104808117653,0.0330906507123941,0.359934922866423
"713",713,15,2,0.0122315100227363,0.0295116326433782,0.414464024086474
"714",714,15,2,0.0106039148292968,0.026130212278144,0.40581051223094
"715",715,15,2,0.0106767803805332,0.0250672567426659,0.425925361125003
"716",716,15,2,0.011022428308324,0.0277169185852582,0.397678705676411
"717",717,16,11,0.0106487988325489,0.0267193911004212,0.398541972477097
"718",718,15,12,0.0108308619478721,0.0253216731055175,0.427730896877902
"719",719,15,12,0.0105439966547659,0.0221520158496216,0.475983618210804
"720",720,15,12,0.0103373438907458,0.021556520652765,0.4795460295871
"721",721,16,11,0.00982101903941631,0.0238834686094982,0.411205725600117
"722",722,17,10,0.00942018512238031,0.0269556548228494,0.349469719221776
"723",723,17,10,0.0108161401150147,0.0263225912812849,0.410907117746604
"724",724,17,10,0.0104679339618138,0.0279202828371186,0.374922203434746
"725",725,17,10,0.00977347150990996,0.025605203037729,0.381698653024108
"726",726,17,10,0.00987865013670095,0.0262489239492072,0.376344956304363
"727",727,17,10,0.0097000327447727,0.0312406573512158,0.310493874559755
"728",728,16,2,0.0100090149795198,0.0326339546833114,0.30670554876508
"729",729,17,2,0.0100458160617135,0.0331519091671631,0.303023756823749
"730",730,18,2,0.0101837236033473,0.0317248050925712,0.321001928101111
"731",731,17,2,0.0103733462705031,0.0263608506795962,0.393513335232854
"732",732,16,2,0.00887461433089185,0.0266560778268998,0.332930237843772
"733",733,17,2,0.0104816632846695,0.0254251951847668,0.412254978123017
"734",734,17,2,0.00966721566875419,0.0258543295171211,0.3739109019382
"735",735,16,3,0.0100861504028538,0.029900592674425,0.337322758537856
"736",736,17,3,0.00983462558465244,0.0343481306844351,0.286322003226482
"737",737,18,1,0.00988223274438016,0.0317060968071651,0.311682412517801
"738",738,17,1,0.00967539589876502,0.0295520553989337,0.327401792130984
"739",739,16,1,0.0109829987203631,0.0285479587725201,0.384720981555262
"740",740,16,1,0.0108351603187081,0.032572590933958,0.332646559823156
"741",741,17,1,0.0105068175282969,0.0331804896819077,0.316656493892132
"742",742,16,1,0.00912954504911044,0.0334157171180515,0.273211106523839
"743",743,15,1,0.00926695716022693,0.036487972945206,0.253972923465579
"744",744,16,11,0.00888390438916976,0.0334256209801142,0.265781281803412
"745",745,16,11,0.0097122559494796,0.0277738087979995,0.349691179201146
"746",746,16,11,0.00971262947478219,0.0283274291329026,0.342870135839502
"747",747,16,11,0.00976538911008712,0.030506612213046,0.320107294834626
"748",748,16,11,0.00824296002554105,0.030436595111483,0.270823986564488
"749",749,17,10,0.00817499861615054,0.0307215107850724,0.266100149609921
"750",750,17,10,0.00818977170531723,0.0362714930725536,0.225790862508342
"751",751,17,10,0.00797164669954737,0.0360826024918511,0.220927708896488
"752",752,18,9,0.00787464499439885,0.0319660765552343,0.246343807029062
"753",753,18,9,0.00806433323505733,0.0325583044479354,0.247688980485859
"754",754,18,9,0.00865263758844605,0.032998915475583,0.262209756403917
"755",755,18,9,0.00871655730875875,0.035950499077767,0.242459980594522
"756",756,18,9,0.00880770305857856,0.0351484923968699,0.250585514710808
"757",757,18,9,0.00968996879073531,0.0354748435121573,0.273150430879689
"758",758,18,9,0.0106884795460471,0.033354716666024,0.320448818470541
"759",759,18,9,0.0125402018189709,0.0281626226710276,0.445278196049249
"760",760,18,9,0.0128963382169027,0.0276496867518887,0.466418962812365
"761",761,18,9,0.0130141732371547,0.0334708951717092,0.388820590856344
"762",762,18,9,0.0138312519231945,0.0333346115478702,0.414921646929411
"763",763,18,9,0.0129889358032934,0.0327485747475379,0.396625987647599
"764",764,18,9,0.0129548817557105,0.0295943557872821,0.437748395296299
"765",765,18,9,0.0129077774028003,0.0335219952488986,0.385053971488301
"766",766,18,9,0.0127179642414996,0.036429009830075,0.349116385562583
"767",767,18,9,0.0115764039733533,0.0363741104286204,0.318259438841
"768",768,17,2,0.0100946023386551,0.0368464748108759,0.273963856528157
"769",769,17,2,0.0110410088549068,0.0343036311214172,0.321861228504565
"770",770,17,2,0.0126085528218026,0.0316771327517786,0.398033272790279
"771",771,17,2,0.0115889928407977,0.0303638957109001,0.381670156923819
"772",772,17,2,0.0109623899014783,0.0301835719887199,0.363190609301481
"773",773,17,2,0.011223007703192,0.0299512759315961,0.374708834736241
"774",774,16,2,0.0117018136813722,0.0245841639249245,0.475989898094861
"775",775,16,2,0.0111904620610084,0.0216515827935397,0.51684267924964
"776",776,16,2,0.0112304865702549,0.0247760473640763,0.453279992777961
"777",777,17,10,0.0106364552509133,0.0254972081369413,0.417161565053973
"778",778,17,10,0.00929790442281007,0.0282973806562315,0.328578271457876
"779",779,17,10,0.00765038025537633,0.0248366998873602,0.308027245570968
"780",780,17,10,0.0075233791020837,0.0264248077129137,0.284708944103576
"781",781,17,10,0.00753849648407954,0.0311252459066407,0.242198776732272
"782",782,17,10,0.00963898588969071,0.0344705428069098,0.279629652009963
"783",783,18,9,0.00933124933851746,0.0365052810101957,0.255613683289037
"784",784,18,9,0.00912265619348146,0.0356089281113933,0.256190137623452
"785",785,18,9,0.00945238074232906,0.0324241051602572,0.2915232570216
"786",786,17,2,0.00967271532372642,0.0324786614186986,0.297817548544585
"787",787,17,2,0.00984171820774457,0.0306512314709461,0.321087203855852
"788",788,16,2,0.010162776782266,0.0292680034293794,0.347231638358515
"789",789,16,2,0.0115427329175258,0.0291839200882988,0.395516876506041
"790",790,15,2,0.0123840518777483,0.0228920577208719,0.54097591526065
"791",791,15,2,0.00941350718930254,0.0199424570253489,0.472033469964961
"792",792,14,2,0.00980265577177957,0.0207248028464012,0.472991508987106
"793",793,13,2,0.0103476682780605,0.0213934522536028,0.483683893342548
"794",794,13,2,0.0100193411484247,0.0231097720076952,0.43355430529944
"795",795,13,14,0.0101607103402731,0.0262531242668399,0.387028615603935
"796",796,13,14,0.00965844860904452,0.0259940222828204,0.371564219802482
"797",797,14,13,0.00875042313804885,0.0274319229132986,0.318986866713845
"798",798,13,1,0.0072702088419723,0.0284764731052523,0.255305803324056
"799",799,14,1,0.00662068208039614,0.0321721884292061,0.205788987434434
"800",800,14,1,0.00661253547677736,0.0319589029758183,0.206907461178524
"801",801,15,1,0.00625482083112049,0.0322488097364978,0.193955091125163
"802",802,17,1,0.00661098569606847,0.0347341694838403,0.190330898775172
"803",803,17,1,0.00691614035132636,0.035794101522325,0.193220113291927
"804",804,18,1,0.0069783545584177,0.0327661456299654,0.212974532837205
"805",805,18,1,0.00720978709942647,0.0315503811087782,0.228516640561927
"806",806,19,1,0.00898704076017981,0.0306898027958552,0.292834751007052
"807",807,20,7,0.00899983523736862,0.0325621368063295,0.276389577591211
"808",808,20,7,0.00904205196605804,0.029505032518437,0.306457956296366
"809",809,20,7,0.0091569951488011,0.0345877382043482,0.264746861870544
"810",810,20,7,0.00948570040165262,0.0345710926459441,0.274382429817863
"811",811,19,8,0.0088950865891618,0.0327591778863068,0.271529603704735
"812",812,19,8,0.00837985583015579,0.0290410062408933,0.28855253019284
"813",813,19,8,0.00955321299498437,0.0274030582625903,0.348618497375021
"814",814,19,8,0.00927136711405422,0.0382496198220434,0.242391091916451
"815",815,18,9,0.00985759443871427,0.0409563270702841,0.240685509269372
"816",816,18,9,0.0106351903009819,0.0384941302692885,0.276280831040542
"817",817,18,9,0.010481261323903,0.0399984922946303,0.262041410128602
"818",818,17,10,0.0108707548599036,0.035971039042179,0.302208530789358
"819",819,17,10,0.0150338385710567,0.0359766248689029,0.417877958975842
"820",820,17,10,0.0164239450516387,0.037735275930699,0.435241154239903
"821",821,16,11,0.0177028745727538,0.037196398884823,0.475929797063687
"822",822,16,11,0.0161531894589793,0.0367891387634835,0.439074955323847
"823",823,15,12,0.0175978858041523,0.0304180314379389,0.57853467079409
"824",824,15,12,0.0154367827381144,0.0265753095614927,0.58086934800873
"825",825,15,12,0.0141088101317019,0.0249973756438489,0.564411653955909
"826",826,15,12,0.0146090426620875,0.0231898802892287,0.629974906290189
"827",827,16,11,0.0138398750326249,0.0291938144642918,0.474068746636486
"828",828,16,11,0.00935874736391124,0.029087635399337,0.321743147403606
"829",829,16,11,0.00961469253350862,0.0264197955479937,0.363920020351511
"830",830,17,10,0.00965831150140477,0.025863795066485,0.373429787723623
"831",831,17,10,0.00959261551739334,0.0260778373745155,0.367845514933983
"832",832,18,9,0.00878925258730318,0.0246298914167041,0.356853078992556
"833",833,18,9,0.00946157570218683,0.0238593398587535,0.396556474663551
"834",834,18,9,0.0114403962271656,0.0231557524602138,0.494062814275739
"835",835,19,8,0.0133870914077454,0.0248620444082224,0.538454971278147
"836",836,18,2,0.0136721232066077,0.014817560968634,0.92269728031145
"837",837,17,4,0.0137929511398561,0.0125437371254334,1.09958866340477
"838",838,16,4,0.0137296759182879,0.0225829665370069,0.607966003748399
"839",839,15,5,0.0138487231350799,0.0233609131289772,0.592816002466177
"840",840,15,5,0.0135460577341036,0.0291986437158493,0.463927635335703
"841",841,15,5,0.0163060088095434,0.032746716128543,0.497943327982453
"842",842,15,5,0.0159993200188523,0.033662433471266,0.47528708916749
"843",843,15,5,0.0141176600626313,0.0338975522160278,0.416480221718076
"844",844,14,5,0.0113899194579617,0.0345257841664084,0.329896039524091
"845",845,15,3,0.0138966017882264,0.034410286281357,0.40385022300019
"846",846,16,1,0.0137174021640013,0.0348256911616282,0.393887435007046
"847",847,17,1,0.0123633861956875,0.030105538153067,0.410668167857614
"848",848,18,9,0.0136414618740968,0.0299618425097834,0.455294492307757
"849",849,17,10,0.0146028046836261,0.0268869266930436,0.543119146726584
"850",850,16,1,0.0131110978854852,0.0293417044880768,0.446841726281204
"851",851,16,1,0.01235045488097,0.028281032327136,0.436704528254423
"852",852,15,3,0.0126169291660393,0.0301465307787843,0.418520102980425
"853",853,15,3,0.0158782564499718,0.0307617411284746,0.516168977030825
"854",854,15,3,0.0131004857436059,0.0295474301523418,0.4433714091568
"855",855,15,3,0.0127672418743149,0.0346521495265892,0.368440112626156
"856",856,15,3,0.013669692366852,0.036874923528629,0.370704290579453
"857",857,15,3,0.0138522959201159,0.0422060890432682,0.328206100923376
"858",858,16,3,0.0136822950230692,0.0461187731173393,0.296675173649081
"859",859,17,2,0.0128626527839162,0.0410712243797987,0.313179190008342
"860",860,17,2,0.0126647415507902,0.0436492937860629,0.2901476851576
"861",861,18,9,0.012268302860853,0.0424860437201307,0.288760773812414
"862",862,18,9,0.00966500044421545,0.0389301478555053,0.248265187178031
"863",863,18,9,0.00974049642354631,0.0378955073796433,0.257035651375886
"864",864,18,9,0.0098220192509432,0.0298287076251372,0.329280751093152
"865",865,18,9,0.0106476620877311,0.0280535943377903,0.379547161034829
"866",866,18,9,0.00915749439359224,0.0239004009798159,0.383152332938926
"867",867,18,9,0.0087063776141708,0.020766370570562,0.419253695997933
"868",868,18,9,0.00909212356466606,0.0224001133922147,0.405896318713551
"869",869,18,9,0.0117302140890506,0.0260462799234148,0.450360440091311
"870",870,18,9,0.0117143715620534,0.0273283752091636,0.428652324640412
"871",871,18,9,0.0129514274599865,0.0293049358733302,0.441953789490229
"872",872,18,9,0.0167339560265611,0.0334907699973465,0.499658742629297
"873",873,18,9,0.0180692570707463,0.0361733906969419,0.499517925265266
"874",874,18,9,0.0166222729716133,0.0375866871368105,0.442238309301121
"875",875,18,9,0.0163791075955039,0.034979873665434,0.468243760745459
"876",876,17,10,0.0170243120095601,0.0377422282674478,0.451068015616962
"877",877,17,10,0.018707843459691,0.0356906670939164,0.524166259220182
"878",878,17,10,0.0163470972883932,0.0325991548228911,0.501457702728977
"879",879,17,10,0.0165880108495017,0.0296889457875368,0.558726839552019
"880",880,17,10,0.0159652024900643,0.0280418604900632,0.569334637968178
"881",881,17,10,0.0118863673113878,0.0250066849845103,0.475327590152412
"882",882,17,10,0.01052218285316,0.0239602360782084,0.439151885599736
"883",883,17,10,0.0119331194797066,0.0244156863482995,0.488748065873548
"884",884,16,11,0.0121496998090809,0.0262170271461075,0.463427822741712
"885",885,17,10,0.0117403331817518,0.0235364604005295,0.498814731780472
"886",886,17,10,0.00974362842515918,0.0225865547716902,0.431390644728685
"887",887,18,9,0.0107273474566355,0.0219972175654763,0.487668380089652
"888",888,18,9,0.0114998277412792,0.0230479584761743,0.498952119909755
"889",889,18,9,0.0106910618283395,0.0251059527164924,0.42583772657695
"890",890,18,9,0.0107242937340742,0.0247852980248933,0.432687705562513
"891",891,18,9,0.01098427987333,0.0238202051547631,0.461132882859895
"892",892,19,8,0.0100519256193903,0.0224064259638879,0.448617982876466
"893",893,20,7,0.0100209586370978,0.0199518119646282,0.502258073345095
"894",894,20,7,0.0102119953955001,0.0181337840859304,0.56314751224061
"895",895,19,1,0.0105243948370046,0.0200550588924132,0.524775065157551
"896",896,18,1,0.00948109853146163,0.0200187643200415,0.473610577550471
"897",897,18,1,0.0090487320145236,0.0193218455178678,0.468316135027362
"898",898,19,1,0.0138311059844711,0.0174681978275227,0.791787803243161
"899",899,19,1,0.0162889783489304,0.0196255942281736,0.829986504334564
"900",900,19,1,0.0170624665022239,0.0233509560725819,0.730696698207499
"901",901,18,1,0.0179438885741753,0.021462469017603,0.836058915656824
"902",902,18,1,0.0179519320051276,0.021838504422834,0.822031200376404
"903",903,18,1,0.017525616154455,0.0209848828720851,0.835154347121388
"904",904,19,8,0.0170860735089936,0.0237984649638622,0.717948554032315
"905",905,19,8,0.0167546584329414,0.0227744780377464,0.73567694527059
"906",906,19,8,0.0161737868169648,0.0252789934981703,0.639811344472062
"907",907,18,9,0.0114599687266435,0.026025889982506,0.440329561615246
"908",908,17,1,0.00908949698453472,0.0291956101137536,0.311330948355582
"909",909,17,1,0.00786905051329432,0.0276899421005018,0.284184433637791
"910",910,17,1,0.0071261131310308,0.0295039400003217,0.241530898278437
"911",911,17,1,0.00689835482231501,0.0348657263094783,0.197854900858316
"912",912,17,1,0.00711519773102536,0.0365263453939444,0.194796321785999
"913",913,17,1,0.00751165972825777,0.0348789880076821,0.21536346543665
"914",914,17,1,0.00774946689575476,0.0345071034367564,0.224575989403392
"915",915,18,1,0.00785228636351233,0.033878709882207,0.23177642805213
"916",916,17,1,0.00816158256316642,0.0301669395203893,0.270547251160501
"917",917,18,9,0.00817921757284604,0.0241507915522651,0.338672856959793
"918",918,18,9,0.00847584383956827,0.0243061280367833,0.348712218858614
"919",919,18,9,0.00870725023412303,0.025776832514789,0.337793645868917
"920",920,18,9,0.0116093151912231,0.0210760894403619,0.550828711563092
"921",921,18,9,0.0128424663622571,0.0216981331682397,0.591869644392038
"922",922,18,9,0.0118661495470021,0.0198879574410957,0.596649986915317
"923",923,18,9,0.0117628819421916,0.0220664801171622,0.533065621691201
"924",924,17,10,0.0119506589794791,0.0220328445469465,0.542402001430872
"925",925,18,9,0.0115206524762702,0.0227532710007073,0.506329506465779
"926",926,18,9,0.0120794546401288,0.0267503971104178,0.451561694215916
"927",927,17,1,0.0120435496839742,0.0276535585774548,0.43551536596064
"928",928,18,1,0.0113831164727855,0.026384580770489,0.431430636393414
"929",929,18,1,0.0124992963473872,0.0283910261071252,0.44025518134585
"930",930,18,1,0.013030719506687,0.0300798868453324,0.433203740881395
"931",931,19,1,0.0140083984024266,0.0321991400917746,0.435055046889439
"932",932,19,1,0.0183802334740346,0.0307435522279466,0.597856530623243
"933",933,18,1,0.0190879554479419,0.0277440253948668,0.688002378035366
"934",934,18,1,0.0191645700977991,0.0284059290289461,0.674667956758961
"935",935,18,1,0.0183642994661002,0.02781051231396,0.660336611522322
"936",936,18,9,0.0186707164939483,0.0248958599440804,0.749952664253629
"937",937,17,10,0.0194090277037544,0.029288977399813,0.662673450110906
"938",938,17,10,0.0149314896391349,0.0292160704049755,0.511071113676948
"939",939,17,10,0.0130012563198845,0.0261117660104801,0.497907966648688
"940",940,16,11,0.0122378891514175,0.0245407294598429,0.498676666129381
"941",941,16,11,0.00868106786913827,0.0278461412322549,0.311751197292743
"942",942,17,10,0.00821017030637469,0.0294678396757347,0.278614598040431
"943",943,17,10,0.00873433125997066,0.0302987251003619,0.288273887136801
"944",944,17,10,0.00865844669510036,0.0283981634665742,0.304894600148763
"945",945,18,9,0.00845446737102268,0.0310088249198192,0.272647138125477
"946",946,18,9,0.00802955328018193,0.031099781253269,0.258186808929336
"947",947,18,9,0.00799576899436723,0.0289283490042352,0.276399078053042
"948",948,17,10,0.00816457866766894,0.0267982132708239,0.304668769710777
"949",949,16,1,0.0122496281224401,0.0277128436564989,0.442019890642564
"950",950,16,1,0.0109663170251995,0.0233544761968145,0.469559536800714
"951",951,15,3,0.0115215612894332,0.0240773840874764,0.478522137104835
"952",952,15,3,0.0108270532953473,0.0244520168066575,0.442787741434869
"953",953,15,3,0.0109071388218052,0.0295297445113183,0.369361096829829
"954",954,15,3,0.0138521078272291,0.0287510534404472,0.481794792525476
"955",955,15,3,0.0143514280883264,0.0219417072519402,0.65407071216199
"956",956,14,3,0.0152020613484294,0.0242344740441745,0.627290747912216
"957",957,14,4,0.0153296630425588,0.029143806086439,0.526000721974743
"958",958,15,3,0.0104759511353704,0.0295152034464578,0.354934064892162
"959",959,15,3,0.0103539321662314,0.0415339795688893,0.249288227944979
"960",960,16,1,0.0100350083443484,0.0389133944879794,0.257880569824056
"961",961,16,1,0.0100952628527994,0.0380276023301801,0.265471979146774
"962",962,16,1,0.0100520709909602,0.0381095650512972,0.263767665084334
"963",963,16,1,0.0081314348809903,0.0375138315986147,0.216758313786603
"964",964,16,1,0.00826043693511613,0.0373190958787383,0.221346116260612
"965",965,17,1,0.0080317928210642,0.0373104414881526,0.215269305339487
"966",966,18,9,0.00825002076897313,0.0374530821154084,0.220276150933358
"967",967,18,9,0.00920375080820506,0.0370637221643122,0.248322355952343
"968",968,18,9,0.00944243106796054,0.0270013170016713,0.349702611445807
"969",969,18,9,0.00938989589418238,0.0276694306198773,0.339359924791398
"970",970,18,9,0.0112461559202459,0.0285695263560828,0.393641664901158
"971",971,19,8,0.0113206204342626,0.0239046064350142,0.47357485115006
"972",972,19,8,0.0108468306204471,0.0230053545631315,0.471491564743377
"973",973,19,8,0.0107635444882214,0.0295333525806567,0.364453864789842
"974",974,19,8,0.0114074374715409,0.0321115627802161,0.355243921001845
"975",975,19,8,0.0112258392843827,0.0339310142184294,0.330843022024538
"976",976,19,8,0.0108050056619959,0.0356811090874992,0.302821463186562
"977",977,19,8,0.0104655214439921,0.033509733698804,0.312312880133857
"978",978,18,2,0.0109996136807574,0.0352481026095411,0.312062575469806
"979",979,18,2,0.00907881186723889,0.0335945738329899,0.270246377059961
"980",980,17,2,0.00881137017205938,0.0344603433280618,0.255695948475479
"981",981,17,2,0.00866972239886398,0.0341971451179203,0.253521817946165
"982",982,17,2,0.00886610951469698,0.0295190343572906,0.300352288201027
"983",983,17,2,0.00816575475177092,0.0262873355132277,0.310634554333661
"984",984,17,2,0.00769509855300304,0.0225844780031095,0.34072510119311
"985",985,17,2,0.00715926654769054,0.0224552946562124,0.318823095278774
"986",986,17,2,0.00714601659863446,0.0260306333749625,0.274523347000379
"987",987,18,9,0.00696587616704478,0.0273186450877617,0.254986151204306
"988",988,18,9,0.00791103517198957,0.0265849600874546,0.29757558958017
"989",989,18,9,0.00838237569723804,0.0274410813632966,0.305468125919038
"990",990,18,9,0.00914080792423238,0.0296611300295815,0.30817463512402
"991",991,18,9,0.00867641256970379,0.032136595450811,0.269985430876899
"992",992,17,10,0.00898074142903573,0.0391002796094836,0.229684839053107
"993",993,17,10,0.0091267775845793,0.0392163052026397,0.23272915531994
"994",994,17,10,0.0091272996090771,0.0386279840498491,0.236287236664963
"995",995,17,10,0.00911615232793344,0.0363253958763206,0.25095809991918
"996",996,17,10,0.00888324900587397,0.03399512177674,0.261309521531175
"997",997,16,1,0.00784496688390137,0.0347739269660964,0.225599107387267
"998",998,16,1,0.00769480167154379,0.0311611088009988,0.246936067669618
"999",999,16,1,0.00638632509860368,0.0297574600202328,0.214612574267476
"1000",1000,16,1,0.00705854344515025,0.0263558285621686,0.267817171010217
"1001",1001,17,1,0.00703507712662633,0.0173467787226592,0.405555246833048
"1002",1002,18,1,0.0083219245824891,0.0165498439349384,0.502840063942881
"1003",1003,18,1,0.00826822744760259,0.0190500958977003,0.434025502653806
"1004",1004,17,1,0.0084022345761474,0.0256020527509886,0.328185972346414
"1005",1005,17,1,0.00856607101879738,0.0268022342547564,0.319602871065767
"1006",1006,18,9,0.00853101228282992,0.0272766512400439,0.312758784344679
"1007",1007,18,9,0.00831876863314522,0.0284834490480072,0.292056226025312
"1008",1008,18,9,0.00842816571722165,0.0320832770723386,0.262696534964883
"1009",1009,18,9,0.00934042251117377,0.0345389536994076,0.270431542091965
"1010",1010,18,9,0.0106434510686064,0.0383748915902235,0.277354557304286
"1011",1011,17,10,0.0110968441064744,0.038364605255989,0.289246925191342
"1012",1012,17,10,0.0117442301817994,0.0352352379455748,0.333309234350563
"1013",1013,17,1,0.0122000791001259,0.0311808133990261,0.391268789046632
"1014",1014,17,1,0.0121378986087236,0.0291933045408104,0.415776795386612
"1015",1015,16,3,0.0126679522626354,0.029464531585679,0.429939034523548
"1016",1016,15,4,0.0132096166661425,0.0296917467727256,0.444891867334551
"1017",1017,15,4,0.0131880384752175,0.0250150369259656,0.527204437644796
"1018",1018,15,4,0.0116121779740896,0.0243593324072147,0.476703457219967
"1019",1019,15,4,0.00979475916719408,0.0229207392902613,0.427331729712389
"1020",1020,15,4,0.0077037516465977,0.0239200721287149,0.322062224776894
"1021",1021,15,4,0.0087458900045365,0.027249964096066,0.32095051478615
"1022",1022,16,3,0.00826554845760305,0.0272560072428833,0.303256026605336
"1023",1023,16,3,0.00822940122951735,0.0290362198351715,0.283418477895291
"1024",1024,17,1,0.00819726570481563,0.0306612303340923,0.267349536058932
"1025",1025,18,9,0.00802502208796209,0.0322527523524384,0.248816659126314
"1026",1026,17,1,0.00818524997581875,0.0355451679274445,0.230277431591452
"1027",1027,16,2,0.00858528317670231,0.0355794213456946,0.241299123256854
"1028",1028,16,2,0.00869349369092435,0.0349316744477371,0.248871370421452
"1029",1029,16,2,0.00909993428720673,0.031509220872787,0.288802262802566
"1030",1030,16,2,0.00722855836756488,0.0286703929090497,0.25212624014243
"1031",1031,15,2,0.00725955780765909,0.0316599312225232,0.229297965198818
"1032",1032,15,2,0.00754814954270369,0.0322934499819341,0.23373623898736
"1033",1033,15,2,0.00731146143197624,0.029378748897511,0.248869053528541
"1034",1034,15,2,0.00768763518628908,0.0297459415769433,0.258443161612606
"1035",1035,16,1,0.00807483663309717,0.0268760409264766,0.300447400537418
"1036",1036,17,10,0.00894547547270348,0.0265513016637711,0.336912878546721
"1037",1037,17,10,0.00886697383426515,0.0297983902257939,0.297565531798083
"1038",1038,17,10,0.00874702935729942,0.0324025191966618,0.269949052547759
"1039",1039,17,10,0.00910626281910621,0.0324532794278513,0.28059607471568
"1040",1040,18,9,0.00871867192797652,0.0353057496493845,0.246947650582701
"1041",1041,18,9,0.00837312043347175,0.0336612738555336,0.248746392350071
"1042",1042,18,9,0.00975142457885241,0.0369996997226141,0.26355415454608
"1043",1043,18,9,0.00952898940160499,0.0364126342149213,0.261694590546821
"1044",1044,18,9,0.0104317271983623,0.0358281919424765,0.291159744123031
"1045",1045,18,9,0.00955836908636038,0.0342444453928154,0.27912173716692
"1046",1046,17,1,0.0101196889452606,0.0285240994282897,0.354776807965551
"1047",1047,17,1,0.00989428367256806,0.0254710431021049,0.388452237032664
"1048",1048,17,1,0.00985543120051006,0.025261466979948,0.390136931015649
"1049",1049,17,1,0.00982366365262708,0.020086638759046,0.489064585193628
"1050",1050,17,1,0.0104753520143839,0.0210078740738962,0.498639318644826
"1051",1051,17,1,0.0109400183483979,0.0240849179856998,0.454226929686595
"1052",1052,16,2,0.01139400019949,0.0273418397917266,0.416723976377689
"1053",1053,16,2,0.00985172617520149,0.0311699970001058,0.31606439279311
"1054",1054,16,2,0.0109833278704965,0.0362592601278983,0.302910975892908
"1055",1055,17,1,0.0105061902260413,0.0419796218536041,0.250268815252305
"1056",1056,17,1,0.0106400522133545,0.0450442084438385,0.236213546223609
"1057",1057,17,1,0.0102455068571016,0.0513141546457394,0.199662391943005
"1058",1058,17,1,0.0102246083864855,0.0558648353840248,0.183024049318319
"1059",1059,16,2,0.0102137317488603,0.0557545080893444,0.18319113734253
"1060",1060,16,2,0.00819990623237777,0.0528338395520943,0.155201785482439
"1061",1061,17,1,0.00792570765638387,0.0458633612838275,0.172811312440344
