"","window","no.N","no.S","pi.N","pi.S","N_over_S"
"721",721,17,2,0.0103687563898545,0.0255095119038761,0.406466279281454
"722",722,17,2,0.0100596764381264,0.0210680604695372,0.477484695502556
"723",723,18,9,0.00987988227790607,0.0201298716919162,0.49080701701013
"724",724,17,10,0.00967909146788289,0.0216223983287815,0.447641899881156
"725",725,17,10,0.00925398205639933,0.025158606755113,0.367825696648271
"726",726,17,10,0.0088674094064478,0.0248938731917589,0.356208507135136
"727",727,17,10,0.00856658031319131,0.027082796996062,0.316310767844139
"728",728,17,10,0.00852681340966962,0.028431251126006,0.299909890418792
"729",729,17,10,0.0084129789537957,0.0287677406803382,0.292444896777927
"730",730,17,10,0.00718123099278189,0.0281258448772271,0.25532498753829
"731",731,17,10,0.00719982900282645,0.0302549790468168,0.23797170679528
"732",732,17,10,0.00752453313996177,0.0310767090545274,0.242127733884536
"733",733,18,9,0.0075227517363213,0.0322982927795067,0.232914841278995
"734",734,17,2,0.0077035697032267,0.0272278251056315,0.282930042092616
"735",735,16,2,0.00811190624624455,0.0220271386308096,0.368268724422442
"736",736,17,2,0.00892422193437944,0.0192288002478872,0.464107059168187
"737",737,16,2,0.00902743836234548,0.0171122608243976,0.527542120528851
"738",738,17,2,0.00879338654281665,0.0163645349822392,0.537344113496676
"739",739,18,2,0.00905615151330535,0.0168103560143483,0.538724552030639
"740",740,18,2,0.0104062692162345,0.0165875949976917,0.627352501533984
"741",741,17,3,0.0107169639627752,0.0149322560829519,0.717705610139559
"742",742,17,3,0.010281811430211,0.0163082746027141,0.630465924856319
"743",743,18,1,0.0101867261861645,0.0163806345210015,0.621876165609103
"744",744,19,1,0.00957318758386549,0.0236814575404559,0.404248242216987
"745",745,18,1,0.00866514602576725,0.0217430589207759,0.398524699645069
"746",746,18,1,0.00872005266490627,0.0207710953662142,0.419816697731315
"747",747,17,1,0.00920574196887028,0.0192571078306521,0.478043850085174
"748",748,16,1,0.00910474393521309,0.0178646560986246,0.509651228937681
"749",749,16,1,0.00759922170246325,0.0173774536541752,0.437303522926526
"750",750,17,10,0.00733006921917437,0.0171147875311593,0.428288648388372
"751",751,17,10,0.00827639196624479,0.0147867897290361,0.55971526733709
"752",752,16,11,0.00858216874689045,0.0131381673283469,0.653224192720821
"753",753,16,11,0.00916691558140734,0.00981360297317774,0.934102959581928
"754",754,16,11,0.00935459692266498,0.0121004324939405,0.773079551276324
"755",755,17,10,0.0102097981344049,0.0162354345890442,0.628858936815558
"756",756,17,10,0.00974937624787379,0.0197286749114387,0.4941728875172
"757",757,17,10,0.00993453930976062,0.02046424258875,0.485458441311775
"758",758,17,10,0.00957125525667153,0.0206093681273005,0.464412843593824
"759",759,17,10,0.0093675463942674,0.0229964178128063,0.407348069187141
"760",760,17,10,0.00884926156338287,0.0272596337037866,0.324628777464227
"761",761,18,9,0.0104149421512035,0.0313166772454211,0.332568556669796
"762",762,18,9,0.00988299034375939,0.0332137779607999,0.297556946259581
"763",763,18,9,0.0112066048788546,0.0326772382745939,0.342948347858625
"764",764,18,9,0.0123007552836802,0.03290835408144,0.373788225726479
"765",765,17,2,0.012641614432542,0.0317621969953575,0.398008186725552
"766",766,17,2,0.0125773543566713,0.0310345469431039,0.405269468883486
"767",767,16,2,0.0133725077683261,0.0287937090094692,0.464424634003501
"768",768,16,2,0.0147249675162545,0.028776304944393,0.511704596705828
"769",769,16,2,0.0150859916034568,0.0278665583248092,0.541365439808401
"770",770,16,2,0.0131399199536867,0.0280644312607654,0.468205460199598
"771",771,16,2,0.0132251611144143,0.027562813317606,0.479818985167478
"772",772,16,2,0.0117951827900911,0.0301948079956747,0.390636124984823
"773",773,16,2,0.00920947949413937,0.0285123314801166,0.322999874652893
"774",774,16,2,0.00920863602099677,0.0285123314801166,0.322970291903997
"775",775,16,2,0.00922063292747213,0.0292120824282409,0.315644492313155
"776",776,17,2,0.0114348130023448,0.0302288826393308,0.378274418501561
"777",777,17,2,0.0102747791896514,0.0280084020272829,0.366846319173895
"778",778,17,2,0.0096528843485975,0.0287727648085241,0.335486854073119
"779",779,17,2,0.0098389390700303,0.0288500971748661,0.341036600687844
"780",780,17,2,0.0101224508913713,0.0337009320644419,0.30036115535367
"781",781,17,2,0.0100798621211864,0.0283487915598112,0.355565848368512
"782",782,17,2,0.0101994526634517,0.0263545889907461,0.387008602829398
"783",783,17,10,0.0101276763413655,0.0243109142991157,0.416589693697119
"784",784,17,10,0.00988696655935807,0.0251289742887896,0.393448870842643
"785",785,17,10,0.00752912319202595,0.0248453721213572,0.303039260400286
"786",786,17,10,0.00775908725286049,0.0241764146304008,0.320936225303804
"787",787,17,10,0.00896732179510893,0.0195696203286404,0.458226661760275
"788",788,16,11,0.00893275410252187,0.0179112508125425,0.498723076127472
"789",789,16,11,0.00908068932950537,0.0153418900236362,0.591888568847476
"790",790,16,11,0.00881618962883941,0.0190396070073229,0.463044726997179
"791",791,16,11,0.00891364714757345,0.0209572265532189,0.42532570447421
"792",792,16,2,0.00911846762971141,0.02202856233558,0.413938390113798
"793",793,16,2,0.00981105017537692,0.0220896165483611,0.444147600022728
"794",794,15,2,0.0100621863917526,0.0262758409624315,0.382944409130017
"795",795,15,2,0.00971331086909485,0.0266779855318614,0.364094614921141
"796",796,14,2,0.00865310502151408,0.0276723486773141,0.312698611976075
"797",797,15,2,0.00840592932496454,0.0318857927838011,0.263626166737024
"798",798,15,2,0.00822430477031459,0.0286856008226557,0.286704985583537
"799",799,15,2,0.00874554851913981,0.0257754476459214,0.339297638562009
"800",800,14,2,0.0089836649560841,0.0234628568251595,0.382888794106726
"801",801,15,12,0.00883811212638086,0.0228112687706494,0.387445004275809
"802",802,15,12,0.00763583726640982,0.023754932412645,0.321442180249908
"803",803,15,1,0.00742208863075945,0.020447893314191,0.362975711811273
"804",804,15,1,0.00726973646118638,0.0215463864618809,0.337399334874445
"805",805,16,1,0.0077670336534615,0.0226904916159114,0.342303454016615
"806",806,16,1,0.00773363035886187,0.024619470489029,0.314126591890275
"807",807,16,1,0.00733070401436176,0.0256110455396257,0.286232126018425
"808",808,15,3,0.00720390752470746,0.0261295262379911,0.275699890579467
"809",809,16,3,0.00762721580132045,0.0283111600497231,0.269406685841368
"810",810,16,3,0.00724722442669506,0.0278884155223244,0.259865047581987
"811",811,16,3,0.00755761274446211,0.0270934987807333,0.278945617383181
"812",812,17,2,0.00757154447073261,0.0269108364077923,0.281356712812545
"813",813,17,2,0.00781255070408492,0.0261827137027808,0.298385827869903
"814",814,17,2,0.00722363726721882,0.0252084451190966,0.28655624069993
"815",815,17,2,0.00728862844115473,0.0196702333537454,0.37054102562372
"816",816,17,2,0.00832828249105418,0.0251497306904973,0.33114797901995
"817",817,18,9,0.008007902247888,0.0243204635225001,0.329266020792716
"818",818,18,9,0.00752265705920902,0.0248938340651508,0.302189571904477
"819",819,18,9,0.00757460015788447,0.0246464114188675,0.307330752098292
"820",820,18,9,0.00843878140635986,0.0232391478031183,0.363127834026147
"821",821,17,10,0.00870056400144485,0.0219550087634941,0.396290618472073
"822",822,17,10,0.0116762850843311,0.0217821364610715,0.536048661030043
"823",823,17,10,0.0117845708799475,0.0215200160342449,0.547609762985058
"824",824,17,10,0.0118615361204558,0.0233279014715472,0.508469916804269
"825",825,17,10,0.0110200427691537,0.0227726487587098,0.483915722141849
"826",826,17,10,0.0117050860798271,0.0219439002195331,0.533409556310684
"827",827,17,10,0.012830892578127,0.020953099742783,0.612362501760461
"828",828,17,10,0.0126490345244664,0.0207037476070381,0.610953860361323
"829",829,16,11,0.0122280227585681,0.0248337191716803,0.492395950603831
"830",830,17,10,0.0118126391829985,0.0272258760646881,0.433875448302634
"831",831,17,10,0.00833260272449511,0.0273868816583808,0.304255257259097
"832",832,16,2,0.00843187639455407,0.0276867024758352,0.304546068709821
"833",833,16,2,0.00814192503115214,0.026649827362878,0.305515113486006
"834",834,16,2,0.00843622021705152,0.0224069050593603,0.37650091320967
"835",835,16,2,0.00794150466813921,0.0224184332825397,0.354239949244104
"836",836,15,4,0.00660363211869858,0.0219992843910728,0.300174860295832
"837",837,15,4,0.00715807005120189,0.0248866573318772,0.287626817685682
"838",838,16,4,0.00804819572314889,0.0205177619346489,0.392255049492396
"839",839,16,4,0.00793381127391385,0.0216684858121379,0.36614516319685
"840",840,16,4,0.00949496157841996,0.0202912143608124,0.467934614931534
"841",841,18,2,0.0102806515271666,0.0202912143608124,0.50665531122776
"842",842,17,4,0.0105909509608138,0.0195542347876766,0.541619300157346
"843",843,16,6,0.0106560492398222,0.0202835272767142,0.525354840627522
"844",844,16,6,0.0112523261040573,0.0225424626784791,0.499161350050707
"845",845,16,5,0.0113178741985994,0.0198227355821252,0.570954203152721
"846",846,16,5,0.011107006336799,0.0171941071284212,0.645977499956338
"847",847,16,5,0.0122932425529448,0.0160230631864609,0.76722174841901
"848",848,17,5,0.0127975925017644,0.0132261819581329,0.967595375768665
"849",849,17,5,0.011746814422249,0.0207321959483523,0.566597694306599
"850",850,16,5,0.0107693506286478,0.0208777647940868,0.515828717052026
"851",851,17,3,0.0106699303686226,0.0236168648562968,0.451792836752322
"852",852,18,1,0.0106871251984253,0.0213763354232306,0.49995123050002
"853",853,18,1,0.011746249183644,0.02140331564047,0.548805118840274
"854",854,19,8,0.0123872231657884,0.024181281507334,0.512264958415517
"855",855,19,8,0.0122951952015859,0.0287149795270787,0.428180531697448
"856",856,18,1,0.0105934652945832,0.0289323624207078,0.366145879847031
"857",857,17,1,0.0100599066922356,0.0289882289765462,0.347034194478556
"858",858,16,3,0.0103042468677397,0.0271194501284322,0.379957809577293
"859",859,16,3,0.0112552553465635,0.0267332033720149,0.421021573432006
"860",860,16,3,0.0109430664898129,0.0238280006766834,0.459252399657732
"861",861,16,3,0.0106038855886554,0.0240217130754448,0.44142920013039
"862",862,15,3,0.00881400344566715,0.0319261014500556,0.276075156230884
"863",863,15,3,0.00770700654366284,0.033034848858631,0.233299282725468
"864",864,15,3,0.00783082778026734,0.0331742447147323,0.236051426267733
"865",865,16,2,0.00752691011563098,0.0350897314589058,0.2145046371884
"866",866,16,2,0.00730015332370935,0.0325800154720507,0.224068442508013
"867",867,17,10,0.00974486216959169,0.0303148321845104,0.32145525696068
"868",868,17,10,0.00891156285270429,0.0314547772206329,0.283313494487531
"869",869,17,10,0.00901792722646314,0.031434763301139,0.286877529188724
"870",870,17,10,0.00889921871590564,0.0343786821847749,0.258858634198806
"871",871,18,9,0.011885648991223,0.0266460019264032,0.446057499509736
"872",872,18,9,0.012151999326948,0.0241081227613073,0.504062445975743
"873",873,17,10,0.0125318127339241,0.0218065128978027,0.574682104958965
"874",874,16,11,0.0132447770742532,0.0204231055990211,0.648519247478602
"875",875,16,11,0.0146379515247677,0.0212004780203927,0.690453843101436
"876",876,16,11,0.0127286601920707,0.0212068598258434,0.600214284274143
"877",877,15,12,0.0132072123838614,0.0209692840730643,0.629836113519324
"878",878,15,12,0.0153244513096769,0.0231420683775391,0.662190218249909
"879",879,15,12,0.0168672404156143,0.0234567354703511,0.719078766818775
"880",880,15,12,0.0140496734420341,0.0232090903465657,0.605352180212143
"881",881,15,12,0.0137660921637059,0.0262414893044072,0.524592640456344
"882",882,15,12,0.0135621634973127,0.0245954088457122,0.551410370219443
"883",883,16,11,0.0145198640390861,0.0248443678781381,0.58443282237271
"884",884,16,11,0.0132212152885987,0.0244030040202123,0.541786383252157
"885",885,16,11,0.0131815027173778,0.0253516732471572,0.519946063869999
"886",886,17,10,0.013026917729781,0.0239440627870414,0.54405628007421
"887",887,17,10,0.0109573592570028,0.0222132780407297,0.493279705809818
"888",888,17,10,0.00974810559166666,0.0220521338011619,0.442048179081565
"889",889,16,11,0.00924718115765505,0.0231551169747918,0.399357997963135
"890",890,15,12,0.00936407844790336,0.020586124604249,0.454873300726579
"891",891,17,10,0.00942374657544887,0.0213301558184137,0.441803925656915
"892",892,17,10,0.00786526094255614,0.0217121529310757,0.362251544907779
"893",893,17,10,0.00774500539563032,0.0275825252312908,0.280793920450911
"894",894,16,11,0.00703704462523233,0.0284840927617013,0.247051738108861
"895",895,16,11,0.00673403961696845,0.0307542394472657,0.218962970243999
"896",896,16,11,0.00694083622768662,0.0302850048820024,0.229183923024935
"897",897,15,12,0.00685668057269161,0.0299677814859694,0.228801740826288
"898",898,16,11,0.00660416387090978,0.0312998668988184,0.210996548076666
"899",899,16,11,0.00679959051837747,0.0322177710758364,0.211050929077996
"900",900,16,11,0.00760217240499182,0.0322177710758364,0.235962084003183
"901",901,15,1,0.0080632775896483,0.0310984918011765,0.259281949787136
"902",902,15,1,0.0091194340567878,0.0287550033170598,0.317142514512507
"903",903,16,1,0.0103187434103434,0.0288041333402029,0.358238287834239
"904",904,16,1,0.0108134270353931,0.027586416585069,0.391983750482687
"905",905,16,1,0.0106590438833902,0.0278682981576679,0.382479182011243
"906",906,17,1,0.0114731151402934,0.027329345375271,0.419809365455012
"907",907,17,1,0.0117789819716714,0.0254080673812899,0.463592204590314
"908",908,18,1,0.0111219871139035,0.0231164393841516,0.481128902642706
"909",909,17,1,0.0101628935240705,0.0214635275822056,0.473495956577805
"910",910,18,9,0.0100787043360137,0.0237259814512973,0.424796097759008
"911",911,18,9,0.0092549508132924,0.0196981046340189,0.469839661492557
"912",912,18,9,0.00817212154795344,0.0204087354381132,0.400422729410861
"913",913,18,9,0.00774071616445721,0.0240662671044103,0.321641745721282
"914",914,18,9,0.00872927648641132,0.0257326489887867,0.339229610220665
"915",915,18,9,0.00842569009181072,0.0255087892973908,0.330305370183624
"916",916,17,10,0.00853668334313845,0.0243042191300172,0.351242856125961
"917",917,17,10,0.00926064268953124,0.0301542935583955,0.307108593726379
"918",918,17,10,0.009385309369513,0.0298147443103269,0.314787518277063
"919",919,17,10,0.00901274946518794,0.0291751629472614,0.308918564790191
"920",920,17,10,0.00908093129928787,0.0306580156496596,0.296200882766158
"921",921,18,9,0.00928087618521958,0.0300571855918411,0.308773958788039
"922",922,18,9,0.00964720471451476,0.02930933258165,0.329151292941917
"923",923,18,9,0.00897085538515364,0.028847447130048,0.3109757111162
"924",924,18,9,0.008422251238095,0.0273241537296115,0.308234660126645
"925",925,19,8,0.00844673296645975,0.0329446432780716,0.256391696069206
"926",926,19,8,0.00826066558277686,0.0258063815375808,0.320101660542652
"927",927,19,8,0.0125409102427318,0.028794303337046,0.435534421372751
"928",928,19,8,0.0123808614841561,0.0268259349545575,0.461525814668865
"929",929,19,8,0.0123440210460705,0.0277931690647858,0.444138666493792
"930",930,18,9,0.0129992269558948,0.0278406276040054,0.466915729802894
"931",931,18,9,0.0123998589503024,0.023798602388058,0.521033073628077
"932",932,18,9,0.0125578421638573,0.0224500771284338,0.559367439675845
"933",933,17,1,0.0129144111244059,0.0223238742570496,0.578502233783535
"934",934,18,1,0.0134370921622648,0.0198754546521981,0.676064643420809
"935",935,18,1,0.0158099930273022,0.0226800491203282,0.697088129898788
"936",936,19,1,0.0113512600271301,0.0218131825544218,0.520385321986362
"937",937,18,1,0.011783214610401,0.0239227832992305,0.492551993763201
"938",938,18,1,0.012741883315702,0.0213073088142582,0.598005286673068
"939",939,18,1,0.0130852993847149,0.0192411607449419,0.680068087272478
"940",940,18,1,0.0130993793512701,0.0188815423442479,0.693766383722393
"941",941,18,1,0.0127985897118956,0.0183112276279631,0.698947660524455
"942",942,18,2,0.0126998034106874,0.0186777848037151,0.679941628204294
"943",943,17,2,0.0122842863997157,0.0250118363449683,0.491138924399165
"944",944,17,2,0.00977780422667162,0.023655693021817,0.413338312162482
"945",945,16,2,0.00962100887742572,0.024665975408376,0.39005183124275
"946",946,17,2,0.00930069725169261,0.0235891412871019,0.394278754724237
"947",947,16,2,0.00848163868705339,0.0272895721994093,0.310801452843478
"948",948,16,2,0.00715362298479318,0.0300064310911646,0.238402993113685
"949",949,16,2,0.00830359331114537,0.0312098680945879,0.266056661501408
"950",950,16,2,0.00827825346775702,0.0322749727960401,0.256491415812214
"951",951,16,11,0.00839331154854396,0.029162388469878,0.287812898357535
"952",952,16,11,0.00794489716817206,0.0266999370853743,0.297562392853881
"953",953,16,11,0.00742425135474688,0.0261529639183343,0.283878010076792
"954",954,17,10,0.00765218465058879,0.0254934368600829,0.300162927916966
"955",955,16,1,0.0082215140989747,0.0268376050500349,0.306343061672115
"956",956,17,1,0.00952734191820104,0.0273561654026691,0.348270372618506
"957",957,16,3,0.00975044198009312,0.026257830904374,0.371334632156112
"958",958,16,3,0.00864323755385851,0.0321844983433379,0.268552812650803
"959",959,16,3,0.00850391665258497,0.033095487241811,0.256950942902016
"960",960,17,3,0.00836663429155216,0.0396286530905708,0.21112588087287
"961",961,17,3,0.00832636358613616,0.0362055082196239,0.229975050636719
"962",962,17,3,0.00865902735440494,0.040139699938648,0.215722274148535
"963",963,16,3,0.0106050049921568,0.0380401153006111,0.278784775186693
"964",964,17,2,0.0106903357151598,0.0351281339475833,0.304324042122803
"965",965,16,2,0.00957616951759465,0.0314496678909341,0.304491912309038
"966",966,17,10,0.00932258052139213,0.0305866207931474,0.304792758390647
"967",967,17,10,0.00940309770630306,0.0256817198722149,0.366139719344743
"968",968,17,10,0.00975198077172407,0.0239724556863415,0.406799407591786
"969",969,17,10,0.00996575000044808,0.0211147899898625,0.471979593698671
"970",970,17,10,0.0100532450101424,0.0226446201410908,0.443957326177439
"971",971,17,10,0.00960047407202211,0.0197751951289409,0.485480624055733
"972",972,17,10,0.00750009151964996,0.022502998750886,0.333292980312442
"973",973,18,9,0.00754893625086728,0.0242449510666837,0.311361166706609
"974",974,19,8,0.00747204524779789,0.0256622659617425,0.291168568626687
"975",975,19,8,0.00739972980188666,0.0243001510977799,0.304513736236098
"976",976,19,8,0.00728094594201025,0.0246883926002683,0.294913729698673
"977",977,20,7,0.00710279586265929,0.0257931717373301,0.275375046349166
"978",978,20,7,0.00685480595258717,0.0252193871604159,0.271806999471677
"979",979,20,7,0.00748877062557472,0.0223572609950065,0.334959216482169
"980",980,20,7,0.0081624327024189,0.0213482196679831,0.382347232198499
"981",981,20,7,0.00851540411979592,0.0168078896022917,0.506631369034866
"982",982,19,8,0.00840384557061016,0.0160615288006929,0.523228247752331
"983",983,19,8,0.00818702163482085,0.0147590486814576,0.55471201508445
"984",984,18,2,0.00858584833252876,0.0151643016357563,0.566188179235631
"985",985,18,2,0.00916745344090939,0.0137455025471591,0.666942035000684
"986",986,17,2,0.00927428631340725,0.0164007707129453,0.565478688515959
"987",987,17,2,0.0091815846545197,0.0205488601312018,0.446817224697451
"988",988,17,2,0.00834598711548395,0.0243149386804071,0.343245246273605
"989",989,17,2,0.00905063936210119,0.0271992482892355,0.332753290306302
"990",990,17,2,0.00854634601492404,0.0281321594011956,0.30379274811591
"991",991,17,2,0.00788590113949465,0.0282303364586262,0.279341379832722
"992",992,17,2,0.00780608891175258,0.0321197896699306,0.243030511468771
"993",993,18,9,0.00754448806069705,0.0323318130599118,0.233345653914208
"994",994,18,9,0.0076940058170995,0.0329635079015516,0.233409800925263
"995",995,18,9,0.007511844203776,0.032044756199145,0.234417268057618
"996",996,18,9,0.00742074569745097,0.029237896262689,0.253805733175157
"997",997,18,9,0.00763381407164781,0.0250991044098812,0.30414687101913
"998",998,17,10,0.00663580443179411,0.0210849914762147,0.31471696060583
"999",999,17,10,0.00690893850173062,0.0241297438373395,0.286324568893243
"1000",1000,17,10,0.0071996858004412,0.0271925804355084,0.264766553417629
"1001",1001,17,10,0.00713759710436261,0.023988931720253,0.297537097007808
"1002",1002,17,10,0.00713867694547429,0.0215866294718751,0.330699007678579
"1003",1003,16,1,0.00633068430616713,0.0229471929593402,0.275880553991261
"1004",1004,15,1,0.00663009971530243,0.0233705133702006,0.28369508235777
"1005",1005,15,1,0.0066938879650269,0.0231641738681479,0.288975898865592
"1006",1006,15,1,0.0068359731466683,0.0272149466435762,0.251184514017112
"1007",1007,16,1,0.00691606266857409,0.0289602993439773,0.238811850196306
"1008",1008,16,1,0.00674347637191794,0.0244384146299556,0.275937554625662
"1009",1009,15,1,0.00747686486050386,0.0229977173633478,0.325113346788928
"1010",1010,14,1,0.00796987908294202,0.0225592891672629,0.353285913569812
"1011",1011,14,1,0.00795028284520639,0.0229855474311337,0.345881814171535
"1012",1012,15,12,0.0077099162598911,0.0221208458748589,0.348536231548617
"1013",1013,16,11,0.00747314289725834,0.0203366193329909,0.367472231981797
"1014",1014,16,11,0.00789308160686185,0.0204269217992173,0.386405826802758
"1015",1015,16,11,0.00781091219856198,0.0187148566910463,0.417364253838979
"1016",1016,16,11,0.00923412418056658,0.0191808072429089,0.48142521133882
"1017",1017,16,11,0.00931971896239038,0.0194147823900932,0.480032110333925
"1018",1018,17,10,0.00842327780006418,0.0181397670598413,0.464354242933583
"1019",1019,19,8,0.00838431221710183,0.0177878693455206,0.471350000061317
"1020",1020,19,8,0.00837167890934252,0.0177340769665254,0.472067360773543
"1021",1021,18,2,0.00884770417633816,0.0174312723146572,0.507576499100328
"1022",1022,18,2,0.00908383636094768,0.0222869006117181,0.407586344965864
"1023",1023,17,2,0.009101249451231,0.0226613700953289,0.401619558435569
"1024",1024,16,2,0.00917659675851884,0.0218381949216536,0.420208574538358
"1025",1025,16,2,0.00754174285190896,0.022684930485188,0.332456070642724
"1026",1026,16,2,0.00745713821739253,0.0249424242140699,0.298974075390233
"1027",1027,16,2,0.00727752239742552,0.0244716603723955,0.297385722369485
"1028",1028,15,2,0.00685468742566069,0.0240551017102517,0.284957740284232
"1029",1029,15,2,0.00682008112867507,0.0261418822191474,0.260887149268837
"1030",1030,16,11,0.00672543465661191,0.0282006547812644,0.238485053229334
"1031",1031,16,11,0.00739362821895368,0.0247615307526781,0.298593341938443
"1032",1032,16,1,0.00735663031597745,0.0237494071752976,0.309760587356019
"1033",1033,16,2,0.00713154353160818,0.0229723569761898,0.310440219042383
"1034",1034,16,2,0.00694407092254415,0.0232358223754354,0.298851954122585
"1035",1035,16,2,0.00748839611552136,0.0223903374717309,0.334447666319272
"1036",1036,16,2,0.00743626422021979,0.0236576058932276,0.314328687939998
"1037",1037,16,2,0.00763813646232046,0.0257083215805237,0.297107550891499
"1038",1038,16,2,0.00953215783718242,0.0233742401665493,0.407806104894216
"1039",1039,16,2,0.010062077982502,0.0202399715188706,0.497138939801406
"1040",1040,16,2,0.00921303128029092,0.0215239073516563,0.42803711843621
"1041",1041,17,1,0.00927045202389515,0.0226194221858899,0.409844776215287
"1042",1042,18,9,0.00926004283366966,0.0221294167864537,0.418449474878981
"1043",1043,18,9,0.00943175777159697,0.0220087609388361,0.428545604989236
"1044",1044,18,9,0.00894991985763398,0.0203125262920796,0.440610868827469
"1045",1045,17,10,0.00929717693818667,0.0191166838541773,0.486338373805094
"1046",1046,17,10,0.00917986679050046,0.0185340207130953,0.495298183411136
"1047",1047,17,10,0.00746930953423894,0.0181705534277087,0.411066705477932
"1048",1048,17,10,0.00804409264730906,0.0175811897896789,0.4575397196401
"1049",1049,17,10,0.00847115794526177,0.01895267729393,0.446963656579266
"1050",1050,17,10,0.00906381604251611,0.0178234016343032,0.508534578779381
"1051",1051,17,10,0.00916727465103507,0.0205544491221457,0.445999530153212
"1052",1052,17,10,0.00931146214168072,0.0191988108992952,0.485002023850474
"1053",1053,17,10,0.0101587889455475,0.0187261819375866,0.542491201858779
"1054",1054,18,9,0.0100540688407633,0.0186227313178791,0.539881538811157
"1055",1055,18,9,0.00996485816252175,0.0171835387899688,0.579907217268828
"1056",1056,18,9,0.0100757174168194,0.0175957727474474,0.572621479115263
"1057",1057,18,9,0.00898359747436101,0.0174232462249965,0.515609855841478
"1058",1058,17,1,0.00916465173183949,0.0147629588116813,0.620786920071056
"1059",1059,17,1,0.00822987567074097,0.0153345260958111,0.53668927355956
"1060",1060,17,1,0.00824032077568744,0.0162214217129465,0.507990046834844
"1061",1061,17,1,0.00782883555598108,0.019280486301918,0.406049693632586
"1062",1062,17,1,0.00702650255631636,0.021755454185909,0.322976596869553
"1063",1063,17,1,0.00685643359050246,0.0213523502183039,0.321109082625711
"1064",1064,17,1,0.00680807997058868,0.0215774395028059,0.315518436267813
"1065",1065,16,2,0.00705116837428851,0.021544667773252,0.327281369501675
"1066",1066,16,2,0.00707492040205549,0.0211575773419489,0.334391801467181
"1067",1067,17,1,0.0070210520632512,0.0205304554881831,0.341982284187137
"1068",1068,16,1,0.00694815250019959,0.0219515387164357,0.316522344513249
"1069",1069,16,1,0.00651979795006338,0.022520049633528,0.289510816190949
"1070",1070,16,1,0.00661866320604942,0.0225829868954295,0.293081833536774
"1071",1071,16,1,0.007883739355029,0.0224506538802035,0.351158563002065
"1072",1072,16,1,0.00752131037896533,0.0250610332883624,0.300119723413719
"1073",1073,16,1,0.00769764197515607,0.0280583198678684,0.274344365999305
"1074",1074,17,10,0.00717985326503246,0.0274709435707051,0.261361727403096
"1075",1075,17,10,0.00724072045292545,0.0317615735995478,0.227971086830173
"1076",1076,18,9,0.0074596068095876,0.0347997584334954,0.214358005497176
"1077",1077,18,2,0.00767290084254977,0.0381920077833076,0.200903311658397
"1078",1078,18,2,0.00779765506904668,0.0320672651994124,0.243165577749036
"1079",1079,18,2,0.00814080059563902,0.0318166038498649,0.255866422263469
"1080",1080,18,2,0.00705971292054049,0.0302229156829446,0.233588082453753
"1081",1081,18,2,0.00742725628402471,0.0311247733556246,0.23862844555244
"1082",1082,18,2,0.00729568817834072,0.0279267445265685,0.261243775528503
"1083",1083,18,2,0.00742743974694978,0.0315340753375893,0.235536944319281
"1084",1084,18,2,0.00709819462410014,0.0281692253893089,0.251984018942677
"1085",1085,17,2,0.00649668743611142,0.0265795021851038,0.244424722136159
"1086",1086,18,9,0.00663415786119894,0.0278054313667752,0.238592157542505
"1087",1087,18,9,0.00742198917668143,0.0294342590554757,0.252154782041327
"1088",1088,18,9,0.00723673021867695,0.0276989613664363,0.261263594794783
"1089",1089,18,9,0.00734329204324364,0.0284188643261632,0.258394985772996
"1090",1090,18,9,0.00745308638567739,0.0254207607963247,0.293188958638678
"1091",1091,18,9,0.00899149990442315,0.0255719068386286,0.351616324944556
"1092",1092,18,9,0.00921634710083147,0.0241369483282064,0.381835639514597
"1093",1093,18,9,0.00943517224254384,0.0229652780916921,0.410845111688724
"1094",1094,18,9,0.00918074046465638,0.028327390332251,0.324094113752654
"1095",1095,18,9,0.0094174839330714,0.0256604996087834,0.367003140104406
"1096",1096,18,9,0.00877215041542407,0.0239643076086017,0.366050651606366
"1097",1097,17,1,0.00888082120570239,0.0259115575643613,0.342735907852837
"1098",1098,18,1,0.00841484519974225,0.0262636511547609,0.320398909890975
"1099",1099,18,1,0.00846288998060024,0.0254993267777566,0.331886800555948
"1100",1100,18,1,0.00712172024962358,0.0282643865458719,0.251967975249183
"1101",1101,18,1,0.00691549934493805,0.0294370265893779,0.234925199525195
"1102",1102,18,1,0.00678188706503478,0.0343799344622919,0.197262943373938
"1103",1103,18,1,0.0070336841969127,0.0289208350798825,0.24320474071668
"1104",1104,17,2,0.00696487373720607,0.0311362049410502,0.223690515603703
"1105",1105,17,2,0.0070439301051182,0.0311918567957388,0.225825931147532
"1106",1106,18,1,0.00783211181312818,0.0278027164791939,0.281703114117979
"1107",1107,17,1,0.00800181594894435,0.0307970192046618,0.259824364681797
"1108",1108,17,1,0.00755104942895006,0.0309012151918222,0.244360921797936
"1109",1109,16,3,0.00772305216420006,0.0281293157342432,0.274555280233795
"1110",1110,16,3,0.00786843211878577,0.028143945226018,0.279578149246528
"1111",1111,16,3,0.0078886260879842,0.0228123338115559,0.345805306600769
"1112",1112,16,3,0.00748431845037018,0.0244070943737534,0.306645204699932
"1113",1113,17,2,0.00778838701595459,0.0276216028275413,0.281967236462789
"1114",1114,17,2,0.00736938791540662,0.0288967802671022,0.255024533781585
